#x,#y,,,#V_Dexter
0.4,3.5,0.011806,0.004358,0.007449
0.4,3.6,0.011047,0.004107,0.00694
0.4,3.7,0.010243,0.003843,0.006401
0.4,3.8,0.009413,0.003564,0.005849
0.4,3.9,0.008573,0.003277,0.005296
0.4,4,0.00774,0.002989,0.004751
0.5,0,0.122946,0.02868,0.094266
0.5,0.1,0.121942,0.028551,0.093391
0.5,0.2,0.118971,0.028162,0.090809
0.5,0.3,0.114151,0.0275,0.086651
0.5,0.4,0.107673,0.02656,0.081113
0.5,0.5,0.09979,0.025348,0.074442
0.5,0.6,0.090785,0.023845,0.06694
0.5,0.7,0.080998,0.022077,0.05892
0.5,0.8,0.070781,0.020076,0.050705
0.5,0.9,0.060475,0.017876,0.042599
0.5,1,0.050401,0.015538,0.034863
0.5,1.1,0.040823,0.013112,0.027711
0.5,1.2,0.031954,0.010666,0.021288
0.5,1.3,0.023945,0.008266,0.015679
0.5,1.4,0.016885,0.005979,0.010906
0.5,1.5,0.01081,0.003868,0.006942
0.5,1.6,0.005697,0.00198,0.003717
0.5,1.7,0.001482,0.000356,0.001126
0.5,1.8,0.001929,0.000996,0.000933
0.5,1.9,0.004639,0.002074,0.002564
0.5,2,0.006756,0.002904,0.003852
0.5,2.1,0.008384,0.003521,0.004863
0.5,2.2,0.00962,0.003962,0.005658
0.5,2.3,0.010547,0.004266,0.006281
0.5,2.4,0.011231,0.004467,0.006764
0.5,2.5,0.011723,0.00459,0.007133
0.5,2.6,0.012061,0.004656,0.007406
0.5,2.7,0.012267,0.004677,0.00759
0.5,2.8,0.012357,0.004661,0.007696
0.5,2.9,0.012339,0.004616,0.007723
0.5,3,0.012218,0.004544,0.007674
0.5,3.1,0.011997,0.004445,0.007552
0.5,3.2,0.011677,0.004322,0.007355
0.5,3.3,0.011272,0.00418,0.007093
0.5,3.4,0.01078,0.004012,0.006768
0.5,3.5,0.010217,0.003824,0.006393
0.5,3.6,0.009595,0.003617,0.005979
0.5,3.7,0.00893,0.003396,0.005534
0.5,3.8,0.008234,0.003161,0.005073
0.5,3.9,0.007524,0.002915,0.00461
0.5,4,0.006815,0.002665,0.00415
0.6,0,0.106882,0.026187,0.080695
0.6,0.1,0.105987,0.026057,0.07993
0.6,0.2,0.103339,0.025665,0.077674
0.6,0.3,0.099042,0.025007,0.074035
0.6,0.4,0.09327,0.024073,0.069197
0.6,0.5,0.086258,0.02288,0.063378
0.6,0.6,0.07827,0.021418,0.056852
0.6,0.7,0.06962,0.019722,0.049898
0.6,0.8,0.060628,0.017825,0.042803
0.6,0.9,0.051598,0.015766,0.035832
0.6,1,0.042815,0.013604,0.029211
0.6,1.1,0.03451,0.01139,0.023121
0.6,1.2,0.026869,0.009186,0.017683
0.6,1.3,0.020015,0.007052,0.012962
0.6,1.4,0.014018,0.005046,0.008972
0.6,1.5,0.008901,0.003221,0.00568
0.6,1.6,0.004637,0.001617,0.00302
0.6,1.7,0.001161,0.000256,0.000905
0.6,1.8,0.001615,0.000855,0.00076
0.6,1.9,0.003787,0.001728,0.002059
0.6,2,0.005455,0.002387,0.003068
0.6,2.1,0.006717,0.002867,0.00385
0.6,2.2,0.00766,0.003204,0.004456
0.6,2.3,0.00836,0.003432,0.004928
0.6,2.4,0.008879,0.003585,0.005294
0.6,2.5,0.009259,0.003682,0.005578
0.6,2.6,0.009531,0.003734,0.005797
0.6,2.7,0.009714,0.00376,0.005954
0.6,2.8,0.009817,0.003761,0.006056
0.6,2.9,0.009846,0.00374,0.006106
0.6,3,0.009801,0.003701,0.0061
0.6,3.1,0.009679,0.003642,0.006037
0.6,3.2,0.009478,0.003563,0.005915
0.6,3.3,0.009207,0.003468,0.005738
0.6,3.4,0.008858,0.003348,0.00551
0.6,3.5,0.008445,0.003209,0.005236
0.6,3.6,0.007977,0.003054,0.004923
0.6,3.7,0.007464,0.002881,0.004583
0.6,3.8,0.006918,0.002694,0.004223
0.6,3.9,0.006352,0.002498,0.003854
0.6,4,0.005779,0.002294,0.003485
0.7,0,0.089613,0.023142,0.066472
0.7,0.1,0.088837,0.023016,0.065821
0.7,0.2,0.086537,0.022631,0.063906
0.7,0.3,0.082811,0.02199,0.06082
0.7,0.4,0.077817,0.021098,0.056719
0.7,0.5,0.071758,0.019948,0.051809
0.7,0.6,0.064886,0.01857,0.046316
0.7,0.7,0.057476,0.016988,0.040488
0.7,0.8,0.04981,0.015238,0.034573
0.7,0.9,0.042153,0.013361,0.028792
0.7,1,0.034754,0.011419,0.023335
0.7,1.1,0.027809,0.009459,0.01835
0.7,1.2,0.021473,0.007539,0.013935
0.7,1.3,0.015847,0.005713,0.010134
0.7,1.4,0.010981,0.004027,0.006954
0.7,1.5,0.006882,0.002525,0.004357
0.7,1.6,0.003519,0.001231,0.002289
0.7,1.7,0.000829,0.000162,0.000667
0.7,1.8,0.001272,0.000689,0.000583
0.7,1.9,0.002873,0.001337,0.001536
0.7,2,0.004067,0.001811,0.002256
0.7,2.1,0.004941,0.002143,0.002799
0.7,2.2,0.005577,0.002369,0.003208
0.7,2.3,0.006042,0.00252,0.003522
0.7,2.4,0.006387,0.002619,0.003767
0.7,2.5,0.00665,0.002686,0.003963
0.7,2.6,0.006854,0.002729,0.004125
0.7,2.7,0.007014,0.002759,0.004255
0.7,2.8,0.007135,0.002777,0.004358
0.7,2.9,0.007215,0.002786,0.004429
0.7,3,0.007251,0.002782,0.004469
0.7,3.1,0.007235,0.002768,0.004467
0.7,3.2,0.007161,0.002736,0.004424
0.7,3.3,0.007029,0.002692,0.004338
0.7,3.4,0.006833,0.002625,0.004208
0.7,3.5,0.006578,0.002542,0.004036
0.7,3.6,0.00627,0.002439,0.003831
0.7,3.7,0.005916,0.00232,0.003596
0.7,3.8,0.005527,0.002187,0.003339
0.7,3.9,0.005112,0.00204,0.003071
0.7,4,0.004682,0.001887,0.002795
0.8,0,0.071921,0.019619,0.052302
0.8,0.1,0.071266,0.019498,0.051768
0.8,0.2,0.069331,0.019136,0.050195
0.8,0.3,0.066205,0.018539,0.047666
0.8,0.4,0.062016,0.017697,0.044319
0.8,0.5,0.056959,0.016636,0.040323
0.8,0.6,0.051251,0.015377,0.035875
0.8,0.7,0.04513,0.013948,0.031182
0.8,0.8,0.038835,0.01239,0.026445
0.8,0.9,0.03259,0.010741,0.021849
0.8,1,0.026606,0.009058,0.017548
0.8,1.1,0.021047,0.007393,0.013654
0.8,1.2,0.016037,0.00579,0.010247
0.8,1.3,0.011654,0.004304,0.007349
0.8,1.4,0.00793,0.002965,0.004965
0.8,1.5,0.004861,0.001808,0.003053
0.8,1.6,0.00241,0.000846,0.001564
0.8,1.7,0.000514,0.000082,0.000432
0.8,1.8,0.000905,0.000497,0.000408
0.8,1.9,0.00193,0.000914,0.001016
0.8,2,0.002647,0.001197,0.001449
0.8,2.1,0.003134,0.001383,0.001751
0.8,2.2,0.003463,0.001497,0.001966
0.8,2.3,0.003692,0.001568,0.002125
0.8,2.4,0.003866,0.001616,0.00225
0.8,2.5,0.004014,0.001651,0.002363
0.8,2.6,0.004155,0.001685,0.00247
0.8,2.7,0.004295,0.00172,0.002575
0.8,2.8,0.004436,0.001756,0.00268
0.8,2.9,0.004571,0.001796,0.002776
0.8,3,0.00469,0.001829,0.002861
0.8,3.1,0.004781,0.00186,0.002921
0.8,3.2,0.004833,0.001877,0.002956
0.8,3.3,0.004841,0.001885,0.002956
0.8,3.4,0.004796,0.001873,0.002923
0.8,3.5,0.004698,0.001846,0.002852
0.8,3.6,0.00455,0.001799,0.002751
0.8,3.7,0.004355,0.001735,0.002621
0.8,3.8,0.004122,0.001657,0.002465
0.8,3.9,0.003857,0.001564,0.002294
0.8,4,0.003571,0.001461,0.00211
0.9,0,0.05459,0.015746,0.038843
0.9,0.1,0.054059,0.015635,0.038424
0.9,0.2,0.052493,0.015305,0.037188
0.9,0.3,0.049964,0.014758,0.035206
0.9,0.4,0.046593,0.014003,0.03259
0.9,0.5,0.042544,0.013064,0.02948
0.9,0.6,0.037997,0.011961,0.026037
0.9,0.7,0.033152,0.010724,0.022427
0.9,0.8,0.028202,0.009387,0.018815
0.9,0.9,0.023349,0.008005,0.015344
0.9,1,0.018752,0.006619,0.012133
0.9,1.1,0.014545,0.005277,0.009268
0.9,1.2,0.010824,0.004022,0.006802
0.9,1.3,0.007645,0.002892,0.004753
0.9,1.4,0.005026,0.001917,0.003109
0.9,1.5,0.002951,0.001114,0.001837
0.9,1.6,0.001379,0.000487,0.000892
0.9,1.7,0.000247,0.000026,0.000221
0.9,1.8,0.000517,0.000287,0.00023
0.9,1.9,0.00099,0.000479,0.00051
0.9,2,0.001249,0.00058,0.00067
0.9,2.1,0.001367,0.000621,0.000746
0.9,2.2,0.001405,0.000629,0.000776
0.9,2.3,0.001412,0.000622,0.00079
0.9,2.4,0.001426,0.00062,0.000806
0.9,2.5,0.001469,0.000628,0.000841
0.9,2.6,0.001553,0.000653,0.0009
0.9,2.7,0.00168,0.000694,0.000986
0.9,2.8,0.001844,0.000751,0.001093
0.9,2.9,0.002033,0.000817,0.001216
0.9,3,0.002232,0.000889,0.001343
0.9,3.1,0.002425,0.00096,0.001465
0.9,3.2,0.002596,0.001026,0.001571
0.9,3.3,0.002737,0.001082,0.001655
0.9,3.4,0.002834,0.001124,0.00171
0.9,3.5,0.002885,0.001149,0.001735
0.9,3.6,0.002888,0.001159,0.001728
0.9,3.7,0.002845,0.001148,0.001696
0.9,3.8,0.00276,0.001125,0.001635
0.9,3.9,0.00264,0.001085,0.001556
0.9,4,0.002492,0.001032,0.001459
1,0,0.038353,0.011672,0.026681
1,0.1,0.037945,0.011577,0.026368
1,0.2,0.036741,0.011292,0.025449
1,0.3,0.034801,0.010825,0.023976
1,0.4,0.032224,0.010184,0.02204
1,0.5,0.029142,0.009394,0.019748
1,0.6,0.025703,0.008475,0.017228
1,0.7,0.022068,0.00746,0.014608
1,0.8,0.018393,0.006379,0.012014
1,0.9,0.014844,0.005286,0.009559
1,1,0.011545,0.004219,0.007326
1,1.1,0.008599,0.00322,0.005379
1,1.2,0.006076,0.002324,0.003751
1,1.3,0.004013,0.001559,0.002453
1,1.4,0.002413,0.000945,0.001468
1,1.5,0.001253,0.000486,0.000766
1,1.6,0.000487,0.000177,0.00031
1,1.7,0.000056,0.000003,0.000053
1,1.8,0.000109,0.000064,0.000045
1,1.9,0.00008,0.00005,0.00003
1,2,0.000074,0.000015,0.000059
1,2.1,0.00029,0.000104,0.000186
1,2.2,0.000514,0.000195,0.000319
1,2.3,0.000704,0.000269,0.000435
1,2.4,0.000831,0.000316,0.000514
1,2.5,0.000877,0.000331,0.000546
1,2.6,0.000839,0.000315,0.000523
1,2.7,0.00072,0.000267,0.000453
1,2.8,0.000532,0.000195,0.000337
1,2.9,0.000293,0.000101,0.000192
1,3,0.000021,0.000002,0.000023
1,3.1,0.000264,0.000112,0.000152
1,3.2,0.000543,0.00022,0.000323
1,3.3,0.000802,0.000322,0.000481
1,3.4,0.001027,0.000411,0.000616
1,3.5,0.001211,0.000487,0.000725
1,3.6,0.001351,0.000547,0.000804
1,3.7,0.001446,0.000589,0.000857
1,3.8,0.001497,0.000614,0.000883
1,3.9,0.001508,0.000625,0.000884
1,4,0.001486,0.00062,0.000866
1.1,0,0.023869,0.007624,0.016245
1.1,0.1,0.023574,0.007546,0.016028
1.1,0.2,0.022706,0.007318,0.015388
1.1,0.3,0.02131,0.006944,0.014366
1.1,0.4,0.019465,0.006436,0.013029
1.1,0.5,0.01727,0.005814,0.011456
1.1,0.6,0.01484,0.0051,0.00974
1.1,0.7,0.012304,0.004326,0.007978
1.1,0.8,0.009784,0.003521,0.006263
1.1,0.9,0.007409,0.002735,0.004674
1.1,1,0.005271,0.001995,0.003276
1.1,1.1,0.003447,0.00134,0.002107
1.1,1.2,0.001986,0.000796,0.00119
1.1,1.3,0.000909,0.000382,0.000526
1.1,1.4,0.000205,0.000104,0.000101
1.1,1.5,0.000154,0.000038,0.000116
1.1,1.6,0.000216,0.00006,0.000156
1.1,1.7,0.000039,0.000015,0.000054
1.1,1.8,0.000311,0.000164,0.000147
1.1,1.9,0.000771,0.000353,0.000418
1.1,2,0.001277,0.000559,0.000719
1.1,2.1,0.001775,0.000758,0.001017
1.1,2.2,0.002217,0.000928,0.001289
1.1,2.3,0.002569,0.001058,0.00151
1.1,2.4,0.002809,0.001144,0.001665
1.1,2.5,0.002926,0.001181,0.001745
1.1,2.6,0.002922,0.001169,0.001753
1.1,2.7,0.002807,0.001117,0.00169
1.1,2.8,0.002597,0.00103,0.001567
1.1,2.9,0.002313,0.000916,0.001397
1.1,3,0.001979,0.000784,0.001195
1.1,3.1,0.001617,0.000643,0.000974
1.1,3.2,0.001248,0.0005,0.000748
1.1,3.3,0.000889,0.000359,0.000529
1.1,3.4,0.000556,0.000229,0.000327
1.1,3.5,0.000258,0.000111,0.000147
1.1,3.6,0.000002,0.000006,0.000005
1.1,3.7,0.00021,0.00008,0.00013
1.1,3.8,0.000377,0.000151,0.000226
1.1,3.9,0.000503,0.000203,0.000299
1.1,4,0.000589,0.000243,0.000346
1.2,0,0.011607,0.003841,0.007766
1.2,0.1,0.011411,0.003784,0.007627
1.2,0.2,0.010835,0.003615,0.007219
1.2,0.3,0.009914,0.003342,0.006572
1.2,0.4,0.008706,0.002975,0.005731
1.2,0.5,0.007283,0.002531,0.004752
1.2,0.6,0.005733,0.002035,0.003699
1.2,0.7,0.004152,0.00151,0.002642
1.2,0.8,0.00263,0.000985,0.001644
1.2,0.9,0.001264,0.000499,0.000764
1.2,1,0.000119,0.000079,0.00004
1.2,1.1,0.00075,0.000251,0.000498
1.2,1.2,0.001312,0.00047,0.000842
1.2,1.3,0.001563,0.000572,0.000991
1.2,1.4,0.001519,0.000553,0.000965
1.2,1.5,0.001215,0.000427,0.000789
1.2,1.6,0.0007,0.000211,0.000489
1.2,1.7,0.00003,0.000067,0.000097
1.2,1.8,0.000736,0.000385,0.000351
1.2,1.9,0.001537,0.000712,0.000825
1.2,2,0.002318,0.001028,0.001291
1.2,2.1,0.003031,0.001307,0.001724
1.2,2.2,0.003637,0.001536,0.002101
1.2,2.3,0.004109,0.00171,0.002399
1.2,2.4,0.00443,0.001821,0.002609
1.2,2.5,0.004598,0.001872,0.002725
1.2,2.6,0.004616,0.001867,0.002749
1.2,2.7,0.004501,0.001812,0.002689
1.2,2.8,0.004272,0.001715,0.002557
1.2,2.9,0.003954,0.001585,0.00237
1.2,3,0.003572,0.001433,0.00214
1.2,3.1,0.00315,0.001269,0.001881
1.2,3.2,0.002712,0.001098,0.001614
1.2,3.3,0.002276,0.000928,0.001348
1.2,3.4,0.00186,0.000767,0.001093
1.2,3.5,0.001473,0.000615,0.000859
1.2,3.6,0.001126,0.000477,0.000649
1.2,3.7,0.000821,0.000355,0.000466
1.2,3.8,0.000561,0.000246,0.000314
1.2,3.9,0.000344,0.000158,0.000187
1.2,4,0.00017,0.000084,0.000085
1.3,0,0.001816,0.000567,0.001248
1.3,0.1,0.001701,0.000532,0.001169
1.3,0.2,0.001365,0.000422,0.000944
1.3,0.3,0.000838,0.000249,0.000589
1.3,0.4,0.000158,0.000021,0.000137
1.3,0.5,0.000623,0.000246,0.000378
1.3,0.6,0.001444,0.000534,0.00091
1.3,0.7,0.00224,0.000819,0.001421
1.3,0.8,0.002935,0.001077,0.001857
1.3,0.9,0.003473,0.001284,0.002189
1.3,1,0.003807,0.001419,0.002388
1.3,1.1,0.003904,0.001464,0.002439
1.3,1.2,0.003747,0.00141,0.002338
1.3,1.3,0.003343,0.001251,0.002092
1.3,1.4,0.002716,0.000998,0.001718
1.3,1.5,0.001904,0.000665,0.001238
1.3,1.6,0.000953,0.000273,0.00068
1.3,1.7,0.000082,0.000154,0.000072
1.3,1.8,0.001148,0.000589,0.000558
1.3,1.9,0.002189,0.001011,0.001178
1.3,2,0.003157,0.001395,0.001763
1.3,2.1,0.004012,0.001727,0.002285
1.3,2.2,0.004722,0.001996,0.002726
1.3,2.3,0.005267,0.002194,0.003072
1.3,2.4,0.005636,0.002321,0.003315
1.3,2.5,0.005831,0.002381,0.003449
1.3,2.6,0.005861,0.002377,0.003484
1.3,2.7,0.005744,0.002321,0.003423
1.3,2.8,0.005502,0.002218,0.003284
1.3,2.9,0.005161,0.002081,0.003081
1.3,3,0.004748,0.001916,0.002832
1.3,3.1,0.004287,0.001737,0.00255
1.3,3.2,0.003804,0.001551,0.002253
1.3,3.3,0.003318,0.001362,0.001956
1.3,3.4,0.002846,0.00118,0.001666
1.3,3.5,0.0024,0.001004,0.001396
1.3,3.6,0.001989,0.000844,0.001145
1.3,3.7,0.001619,0.000695,0.000924
1.3,3.8,0.001292,0.000561,0.000731
1.3,3.9,0.00101,0.000445,0.000565
1.3,4,0.000771,0.000345,0.000426
1.4,0,0.005441,0.001982,0.00346
1.4,0.1,0.005492,0.001999,0.003492
1.4,0.2,0.005635,0.002055,0.003581
1.4,0.3,0.005851,0.002135,0.003716
1.4,0.4,0.006113,0.002236,0.003877
1.4,0.5,0.006389,0.002346,0.004043
1.4,0.6,0.006636,0.002445,0.00419
1.4,0.7,0.006811,0.002522,0.004289
1.4,0.8,0.006864,0.002556,0.004308
1.4,0.9,0.006761,0.002529,0.004231
1.4,1,0.006474,0.002432,0.004042
1.4,1.1,0.005987,0.002253,0.003734
1.4,1.2,0.005298,0.00199,0.003308
1.4,1.3,0.00442,0.001642,0.002777
1.4,1.4,0.003381,0.001225,0.002156
1.4,1.5,0.00222,0.000754,0.001467
1.4,1.6,0.000984,0.000249,0.000735
1.4,1.7,0.000281,0.000264,0.000017
1.4,1.8,0.001524,0.000766,0.000758
1.4,1.9,0.002699,0.001235,0.001463
1.4,2,0.003763,0.001651,0.002112
1.4,2.1,0.004683,0.002004,0.002679
1.4,2.2,0.005435,0.002287,0.003148
1.4,2.3,0.006006,0.002494,0.003512
1.4,2.4,0.006389,0.002625,0.003764
1.4,2.5,0.00659,0.002687,0.003903
1.4,2.6,0.006621,0.002685,0.003936
1.4,2.7,0.0065,0.002628,0.003872
1.4,2.8,0.006252,0.002523,0.003729
1.4,2.9,0.005902,0.002384,0.003518
1.4,3,0.005477,0.002216,0.00326
1.4,3.1,0.005001,0.002033,0.002969
1.4,3.2,0.0045,0.001838,0.002662
1.4,3.3,0.003991,0.001642,0.002349
1.4,3.4,0.003495,0.001453,0.002042
1.4,3.5,0.003019,0.001267,0.001752
1.4,3.6,0.002575,0.001092,0.001483
1.4,3.7,0.002168,0.00093,0.001238
1.4,3.8,0.001803,0.000783,0.001021
1.4,3.9,0.001481,0.00065,0.000831
1.4,4,0.001201,0.000533,0.000668
1.5,0,0.010193,0.003664,0.006529
1.5,0.1,0.010196,0.003669,0.006526
1.5,0.2,0.010197,0.003679,0.006518
1.5,0.3,0.010182,0.003685,0.006497
1.5,0.4,0.010135,0.003684,0.006451
