#x, #y, #z, #V1, #V2
03,15,36,0.0025866,-0.0068113
03,16,36,-0.0015680,0.0063175
03,17,36,-0.0005940,-0.0058630
03,18,36,0.0003301,-0.0054509
03,19,36,-0.0012003,-0.0050824
03,20,36,-0.0020125,0.0047575
03,21,36,-0.0027612,0.0044759
03,22,36,0.0034402,0.0042360
03,23,36,0.0040440,-0.0040357
03,24,36,-0.0045686,-0.0038719
03,25,36,0.0050121,0.0037403
03,26,36,0.0053741,0.0036364
03,27,36,0.0056569,-0.0035541
03,28,36,-0.0058649,0.0034874
03,29,36,0.0060016,0.0034322
03,30,36,-0.0060701,-0.0033850
03,31,36,-0.0060744,-0.0033428
03,32,36,0.0060217,0.0033012
03,33,36,0.0059229,-0.0032539
03,34,36,0.0057882,0.0031966
03,35,36,-0.0056200,-0.0031302
03,36,36,0.0054168,-0.0030583
03,37,36,-0.0051846,-0.0029800
03,38,36,0.0049359,0.0028908
03,39,36,0.0046780,0.0027901
03,40,36,0.0044105,0.0026818
04,00,36,0.0137389,-0.0124457
04,01,36,-0.0136698,0.0124056
04,02,36,0.0134649,-0.0122850
04,03,36,-0.0131295,-0.0120840
04,04,36,-0.0126702,-0.0118057
04,05,36,0.0120941,-0.0114559
04,06,36,0.0114091,0.0110430
04,07,36,-0.0106233,-0.0105785
04,08,36,-0.0097478,0.0100743
04,09,36,-0.0087998,0.0095395
04,10,36,0.0077975,0.0089829
04,11,36,-0.0067569,-0.0084157
04,12,36,-0.0056938,0.0078505
04,13,36,0.0046248,0.0072975
04,14,36,0.0035659,-0.0067659
04,15,36,0.0025313,0.0062633
04,16,36,-0.0015328,0.0057944
04,17,36,-0.0005783,0.0053631
04,18,36,-0.0003275,0.0049727
04,19,36,-0.0011806,-0.0046247
04,20,36,-0.0019764,0.0043194
04,21,36,0.0027093,0.0040562
04,22,36,-0.0033733,-0.0038332
04,23,36,0.0039636,-0.0036479
04,24,36,0.0044765,0.0034975
04,25,36,-0.0049098,-0.0033784
04,26,36,-0.0052630,0.0032863
04,27,36,-0.0055388,0.0032152
04,28,36,0.0057417,-0.0031594
04,29,36,-0.0058744,-0.0031151
04,30,36,0.0059401,-0.0030790
04,31,36,0.0059427,0.0030480
04,32,36,0.0058895,-0.0030177
04,33,36,0.0057915,-0.0029820
04,34,36,-0.0056589,0.0029368
04,35,36,0.0054940,0.0028826
04,36,36,0.0052950,-0.0028229
04,37,36,-0.0050678,-0.0027566
04,38,36,-0.0048247,-0.0026797
04,39,36,0.0045724,-0.0025916
04,40,36,-0.0043104,-0.0024963
05,00,36,0.0133630,-0.0114575
05,01,36,0.0132954,-0.0114194
05,02,36,0.0130950,0.0113041
05,03,36,0.0127681,0.0111116
05,04,36,0.0123205,-0.0108450
05,05,36,0.0117590,0.0105105
05,06,36,0.0110914,0.0101161
05,07,36,-0.0103259,-0.0096731
05,08,36,-0.0094734,-0.0091931
05,09,36,-0.0085503,0.0086850
05,10,36,-0.0075750,0.0081569
05,11,36,0.0065638,0.0076193
05,12,36,0.0055321,0.0070832
05,13,36,-0.0044945,-0.0065596
05,14,36,0.0034650,-0.0060584
05,15,36,0.0024578,-0.0055867
05,16,36,-0.0014857,-0.0051481
05,17,36,-0.0005565,0.0047449
05,18,36,-0.0003256,-0.0043804
05,19,36,-0.0011568,-0.0040572
05,20,36,0.0019317,-0.0037759
05,21,36,0.0026441,0.0035356
05,22,36,0.0032884,-0.0033339
05,23,36,0.0038605,-0.0031680
05,24,36,-0.0043576,-0.0030349
05,25,36,-0.0047774,-0.0029314
05,26,36,-0.0051196,-0.0028534
05,27,36,0.0053869,0.0027956
05,28,36,0.0055836,-0.0027528
05,29,36,-0.0057116,-0.0027217
05,30,36,0.0057728,0.0026999
05,31,36,-0.0057721,-0.0026834
05,32,36,0.0057184,0.0026671
05,33,36,0.0056222,0.0026457
05,34,36,-0.0054917,0.0026159
05,35,36,0.0053293,-0.0025779
05,36,36,0.0051350,-0.0025336
05,37,36,0.0049143,0.0024824
05,38,36,-0.0046788,0.0024204
05,39,36,-0.0044347,-0.0023475
05,40,36,-0.0041806,-0.0022675
06,00,36,-0.0128975,0.0103068
06,01,36,0.0128323,0.0102704
06,02,36,-0.0126392,-0.0101605
06,03,36,-0.0123241,-0.0099770
06,04,36,-0.0118925,0.0097235
06,05,36,0.0113499,0.0094066
06,06,36,-0.0107043,0.0090343
06,07,36,0.0099644,0.0086167
06,08,36,-0.0091408,-0.0081647
06,09,36,0.0082489,0.0076875
06,10,36,0.0073063,-0.0071932
06,11,36,-0.0063297,-0.0066906
06,12,36,0.0053344,-0.0061901
06,13,36,-0.0043338,0.0057018
06,14,36,0.0033401,0.0052359
06,15,36,-0.0023666,-0.0047995
06,16,36,0.0014265,0.0043954
06,17,36,-0.0005279,-0.0040250
06,18,36,-0.0003255,0.0036910
06,19,36,0.0011298,-0.0033963
06,20,36,-0.0018791,0.0031422
06,21,36,0.0025667,-0.0029276
06,22,36,0.0031875,0.0027497
06,23,36,0.0037380,-0.0026058
06,24,36,-0.0042155,-0.0024929
06,25,36,-0.0046187,0.0024077
06,26,36,0.0049473,0.0023466
06,27,36,0.0052038,0.0023049
06,28,36,0.0053922,-0.0022778
06,29,36,-0.0055146,0.0022622
06,30,36,0.0055713,-0.0022563
06,31,36,-0.0055673,0.0022562
06,32,36,0.0055132,-0.0022563
06,33,36,0.0054195,0.0022514
06,34,36,-0.0052917,-0.0022395
06,35,36,0.0051322,-0.0022204
06,36,36,-0.0049435,-0.0021943
06,37,36,0.0047311,-0.0021605
06,38,36,-0.0045043,-0.0021164
06,39,36,0.0042689,0.0020618
06,40,36,-0.0040247,-0.0019995
07,00,36,-0.0123451,-0.0090236
07,01,36,-0.0122833,0.0089889
07,02,36,0.0120999,0.0088844
07,03,36,0.0118000,0.0087106
07,04,36,0.0113878,0.0084718
07,05,36,-0.0108685,0.0081750
07,06,36,-0.0102496,0.0078277
07,07,36,-0.0095405,0.0074388
07,08,36,-0.0087516,0.0070186
07,09,36,0.0078969,-0.0065757
07,10,36,-0.0069927,0.0061191
07,11,36,0.0060560,-0.0056564
07,12,36,0.0051021,0.0051961
07,13,36,0.0041436,-0.0047478
07,14,36,0.0031913,0.0043214
07,15,36,0.0022574,0.0039238
07,16,36,-0.0013545,0.0035575
07,17,36,0.0004914,-0.0032233
07,18,36,0.0003281,0.0029233
07,19,36,0.0011001,0.0026603
07,20,36,0.0018186,0.0024358
07,21,36,0.0024770,0.0022483
07,22,36,-0.0030708,-0.0020955
07,23,36,-0.0035966,0.0019750
07,24,36,0.0040522,-0.0018838
07,25,36,-0.0044363,0.0018191
07,26,36,0.0047484,0.0017774
07,27,36,-0.0049913,-0.0017543
07,28,36,0.0051691,-0.0017455
07,29,36,0.0052839,-0.0017480
07,30,36,-0.0053361,0.0017596
07,31,36,-0.0053305,0.0017768
07,32,36,-0.0052775,0.0017943
07,33,36,-0.0051869,-0.0018078
07,34,36,-0.0050628,0.0018156
07,35,36,0.0049075,-0.0018171
07,36,36,0.0047256,0.0018113
07,37,36,0.0045228,0.0017970
07,38,36,0.0043057,-0.0017733
07,39,36,-0.0040790,0.0017400
07,40,36,0.0038454,-0.0016980
08,00,36,0.0117134,-0.0076397
08,01,36,0.0116553,0.0076070
08,02,36,0.0114828,0.0075090
08,03,36,0.0111997,-0.0073469
08,04,36,-0.0108096,-0.0071253
08,05,36,0.0103165,-0.0068515
08,06,36,-0.0097284,-0.0065322
08,07,36,-0.0090549,0.0061752
08,08,36,0.0083062,0.0057892
08,09,36,-0.0074943,0.0053843
08,10,36,0.0066344,-0.0049680
08,11,36,-0.0057431,0.0045477
08,12,36,0.0048357,0.0041307
08,13,36,0.0039245,-0.0037256
08,14,36,-0.0030188,-0.0033414
08,15,36,0.0021297,0.0029846
08,16,36,-0.0012695,0.0026575
08,17,36,0.0004469,-0.0023610
08,18,36,-0.0003336,0.0020968
08,19,36,-0.0010680,-0.0018674
08,20,36,-0.0017504,0.0016736
08,21,36,-0.0023751,-0.0015142
08,22,36,-0.0029380,0.0013875
08,23,36,0.0034363,0.0012912
08,24,36,-0.0038678,-0.0012229
08,25,36,0.0042304,0.0011799
08,26,36,-0.0045235,-0.0011591
08,27,36,-0.0047505,-0.0011564
08,28,36,0.0049156,0.0011679
08,29,36,0.0050209,-0.0011903
08,30,36,-0.0050684,-0.0012209
08,31,36,-0.0050629,-0.0012563
08,32,36,-0.0050132,-0.0012922
08,33,36,-0.0049266,0.0013256
08,34,36,-0.0048068,-0.0013546
08,35,36,0.0046576,-0.0013776
08,36,36,-0.0044840,-0.0013934
08,37,36,0.0042911,0.0014009
08,38,36,-0.0040839,0.0013995
08,39,36,-0.0038669,-0.0013890
08,40,36,-0.0036448,-0.0013694
09,00,36,-0.0110105,-0.0061908
09,01,36,-0.0109560,-0.0061610
09,02,36,0.0107942,0.0060714
09,03,36,0.0105287,-0.0059237
09,04,36,-0.0101619,-0.0057225
09,05,36,-0.0096975,0.0054746
09,06,36,0.0091437,0.0051859
09,07,36,-0.0085104,-0.0048625
09,08,36,-0.0078063,0.0045139
09,09,36,-0.0070425,-0.0041485
09,10,36,-0.0062324,0.0037740
09,11,36,-0.0053920,-0.0033973
09,12,36,0.0045365,-0.0030247
09,13,36,0.0036774,0.0026639
09,14,36,0.0028232,0.0023228
09,15,36,0.0019840,0.0020071
09,16,36,0.0011716,-0.0017191
09,17,36,-0.0003950,-0.0014599
09,18,36,-0.0003413,-0.0012314
09,19,36,0.0010330,0.0010353
09,20,36,0.0016747,0.0008723
09,21,36,0.0022614,-0.0007414
09,22,36,0.0027897,0.0006412
09,23,36,0.0032570,-0.0005700
09,24,36,0.0036612,-0.0005254
09,25,36,0.0039999,0.0005050
09,26,36,0.0042724,0.0005057
09,27,36,-0.0044823,-0.0005241
09,28,36,-0.0046337,0.0005566
09,29,36,-0.0047294,0.0005998
09,30,36,0.0047725,-0.0006506
09,31,36,-0.0047678,-0.0007056
09,32,36,0.0047219,0.0007617
09,33,36,0.0046394,0.0008163
09,34,36,0.0045242,0.0008673
09,35,36,-0.0043824,-0.0009128
09,36,36,0.0042183,-0.0009511
09,37,36,0.0040353,0.0009818
09,38,36,0.0038386,0.0010039
09,39,36,-0.0036339,0.0010167
09,40,36,-0.0034243,0.0010206
10,00,36,-0.0102431,0.0047170
10,01,36,-0.0101922,0.0046906
10,02,36,0.0100409,0.0046113
10,03,36,-0.0097927,-0.0044804
10,04,36,0.0094502,0.0043021
10,05,36,-0.0090174,0.0040816
10,06,36,-0.0085014,-0.0038248
10,07,36,-0.0079116,0.0035372
10,08,36,0.0072561,-0.0032269
10,09,36,-0.0065442,-0.0029021
10,10,36,-0.0057888,0.0025697
10,11,36,-0.0050048,-0.0022359
10,12,36,0.0042069,-0.0019066
10,13,36,-0.0034051,-0.0015890
10,14,36,-0.0026071,0.0012899
10,15,36,0.0018225,0.0010139
10,16,36,-0.0010630,-0.0007632
10,17,36,-0.0003371,0.0005396
10,18,36,-0.0003503,0.0003452
10,19,36,-0.0009951,-0.0001813
10,20,36,0.0015922,0.0000482
10,21,36,0.0021373,-0.0000546
10,22,36,-0.0026274,-0.0001282
10,23,36,-0.0030605,0.0001741
10,24,36,-0.0034344,0.0001946
10,25,36,-0.0037466,-0.0001922
10,26,36,-0.0039972,-0.0001697
10,27,36,0.0041898,-0.0001300
10,28,36,0.0043280,0.0000763
10,29,36,0.0044150,0.0000118
10,30,36,-0.0044539,-0.0000601
10,31,36,-0.0044493,-0.0001363
10,32,36,0.0044057,-0.0002139
10,33,36,-0.0043262,0.0002906
10,34,36,0.0042157,-0.0003642
10,35,36,0.0040818,-0.0004325
10,36,36,0.0039281,0.0004941
10,37,36,0.0037560,-0.0005483
10,38,36,0.0035718,-0.0005940
10,39,36,0.0033813,-0.0006306
10,40,36,-0.0031854,0.0006584
11,00,36,0.0094172,0.0032582
11,01,36,0.0093697,0.0032354
11,02,36,-0.0092291,-0.0031670
11,03,36,-0.0089998,-0.0030533
11,04,36,0.0086831,-0.0028984
11,05,36,0.0082836,0.0027065
11,06,36,-0.0078084,0.0024818
11,07,36,0.0072654,-0.0022299
11,08,36,0.0066615,-0.0019580
11,09,36,-0.0060053,-0.0016731
11,10,36,-0.0053086,-0.0013814
11,11,36,-0.0045860,0.0010886
11,12,36,0.0038504,-0.0008007
11,13,36,0.0031106,0.0005243
11,14,36,-0.0023733,-0.0002646
11,15,36,-0.0016480,-0.0000254
11,16,36,0.0009458,0.0001907
11,17,36,0.0002750,-0.0003810
11,18,36,0.0003596,-0.0005433
11,19,36,-0.0009541,0.0006767
11,20,36,-0.0015035,-0.0007812
11,21,36,0.0020039,0.0008570
11,22,36,0.0024530,-0.0009046
11,23,36,-0.0028493,0.0009255
11,24,36,0.0031903,-0.0009222
11,25,36,0.0034740,-0.0008973
11,26,36,0.0037014,0.0008532
11,27,36,0.0038764,-0.0007920
11,28,36,-0.0040022,0.0007167
11,29,36,-0.0040808,0.0006308
11,30,36,-0.0041153,-0.0005374
11,31,36,0.0041093,0.0004396
11,32,36,-0.0040667,-0.0003402
11,33,36,-0.0039901,-0.0002416
11,34,36,-0.0038848,-0.0001459
11,35,36,-0.0037590,0.0000548
11,36,36,-0.0036160,0.0000301
11,37,36,0.0034568,-0.0001077
11,38,36,-0.0032870,-0.0001771
11,39,36,-0.0031114,-0.0002377
11,40,36,-0.0029305,-0.0002894
12,00,36,0.0085385,-0.0018474
12,01,36,-0.0084952,0.0018279
12,02,36,0.0083670,-0.0017693
12,03,36,0.0081574,-0.0016724
12,04,36,0.0078691,-0.0015397
12,05,36,-0.0075055,-0.0013747
12,06,36,0.0070729,0.0011813
12,07,36,-0.0065789,0.0009642
12,08,36,-0.0060295,-0.0007293
12,09,36,-0.0054323,-0.0004822
12,10,36,-0.0047982,0.0002288
12,11,36,-0.0041403,0.0000255
12,12,36,-0.0034704,-0.0002743
12,13,36,0.0027963,-0.0005122
12,14,36,0.0021241,-0.0007352
12,15,36,0.0014625,-0.0009403
12,16,36,-0.0008219,-0.0011243
12,17,36,-0.0002102,0.0012834
12,18,36,0.0003683,0.0014154
12,19,36,-0.0009094,-0.0015201
12,20,36,-0.0014082,-0.0015977
12,21,36,0.0018613,-0.0016479
12,22,36,0.0022670,-0.0016708
12,23,36,-0.0026240,-0.0016678
12,24,36,0.0029306,-0.0016414
12,25,36,0.0031850,0.0015947
12,26,36,-0.0033885,0.0015295
12,27,36,-0.0035452,-0.0014471
12,28,36,-0.0036576,0.0013506
12,29,36,0.0037271,0.0012436
12,30,36,-0.0037560,-0.0011295
12,31,36,0.0037477,0.0010109
12,32,36,0.0037060,-0.0008905
12,33,36,-0.0036330,0.0007710
12,34,36,0.0035342,-0.0006540
12,35,36,-0.0034171,0.0005409
12,36,36,-0.0032855,-0.0004332
12,37,36,0.0031405,0.0003326
12,38,36,0.0029861,0.0002399
12,39,36,0.0028266,0.0001557
12,40,36,0.0026626,-0.0000805
13,00,36,0.0076128,0.0005040
13,01,36,0.0075745,0.0004873
13,02,36,0.0074610,-0.0004375
13,03,36,-0.0072748,0.0003555
13,04,36,-0.0070174,-0.0002433
13,05,36,-0.0066915,-0.0001035
13,06,36,0.0063033,-0.0000607
13,07,36,0.0058599,-0.0002452
13,08,36,0.0053672,-0.0004456
13,09,36,-0.0048317,0.0006570
13,10,36,0.0042629,-0.0008746
13,11,36,-0.0036725,0.0010926
13,12,36,-0.0030712,0.0013048
13,13,36,-0.0024659,-0.0015065
13,14,36,0.0018624,0.0016950
13,15,36,0.0012685,-0.0018679
13,16,36,-0.0006934,0.0020212
13,17,36,-0.0001442,-0.0021505
13,18,36,-0.0003747,-0.0022536
13,19,36,0.0008594,0.0023310
13,20,36,-0.0013052,-0.0023830
13,21,36,-0.0017091,-0.0024091
13,22,36,-0.0020696,-0.0024089
13,23,36,0.0023860,-0.0023836
13,24,36,0.0026570,0.0023357
13,25,36,-0.0028817,0.0022680
13,26,36,-0.0030610,-0.0021825
13,27,36,0.0031982,-0.0020804
13,28,36,0.0032955,-0.0019646
13,29,36,0.0033540,-0.0018387
13,30,36,-0.0033760,0.0017058
13,31,36,0.0033654,0.0015680
13,32,36,0.0033253,0.0014280
13,33,36,0.0032574,0.0012888
13,34,36,-0.0031666,0.0011518
13,35,36,-0.0030600,0.0010177
13,36,36,0.0029408,-0.0008885
13,37,36,0.0028099,0.0007659
13,38,36,0.0026717,0.0006506
13,39,36,-0.0025297,-0.0005434
13,40,36,0.0023838,-0.0004453
14,00,36,-0.0066530,-0.0007669
14,01,36,-0.0066201,-0.0007807
14,02,36,-0.0065224,0.0008217
14,03,36,0.0063610,0.0008890
14,04,36,-0.0061365,-0.0009815
14,05,36,0.0058504,-0.0010977
14,06,36,0.0055084,0.0012347
14,07,36,-0.0051177,-0.0013887
14,08,36,-0.0046836,0.0015563
14,09,36,0.0042120,0.0017337
14,10,36,0.0037107,-0.0019168
14,11,36,0.0031898,-0.0021000
14,12,36,0.0026591,-0.0022772
14,13,36,-0.0021252,0.0024443
14,14,36,0.0015932,0.0025994
14,15,36,0.0010699,0.0027406
14,16,36,0.0005632,-0.0028637
14,17,36,-0.0000794,-0.0029641
14,18,36,-0.0003774,-0.0030394
14,19,36,0.0008034,0.0030904
14,20,36,-0.0011945,-0.0031181
14,21,36,-0.0015478,-0.0031217
14,22,36,-0.0018622,0.0031004
14,23,36,0.0021370,-0.0030551
14,24,36,0.0023718,0.0029876
14,25,36,-0.0025661,-0.0029009
14,26,36,-0.0027205,-0.0027974
14,27,36,-0.0028371,-0.0026784
14,28,36,-0.0029179,0.0025465
14,29,36,0.0029646,-0.0024049
14,30,36,0.0029799,-0.0022557
14,31,36,0.0029673,0.0021010
14,32,36,0.0029299,-0.0019430
14,33,36,0.0028690,-0.0017854
14,34,36,-0.0027881,-0.0016296
14,35,36,-0.0026931,0.0014763
14,36,36,-0.0025869,-0.0013273
14,37,36,0.0024711,-0.0011844
14,38,36,0.0023496,0.0010480
14,39,36,-0.0022254,-0.0009190
14,40,36,0.0020980,0.0007992
15,00,36,0.0056734,0.0019595
15,01,36,0.0056455,-0.0019703
15,02,36,0.0055626,0.0020024
15,03,36,0.0054257,0.0020550
15,04,36,-0.0052348,-0.0021278
15,05,36,0.0049906,-0.0022204
15,06,36,-0.0046974,0.0023306
15,07,36,0.0043614,-0.0024547
15,08,36,0.0039876,-0.0025901
15,09,36,-0.0035812,0.0027341
15,10,36,-0.0031490,0.0028832
15,11,36,0.0026994,-0.0030322
15,12,36,-0.0022413,0.0031750
15,13,36,0.0017805,-0.0033080
15,14,36,-0.0013217,0.0034299
15,15,36,-0.0008706,-0.0035395
15,16,36,-0.0004341,-0.0036328
15,17,36,-0.0000175,-0.0037050
15,18,36,0.0003754,-0.0037536
15,19,36,-0.0007411,-0.0037799
15,20,36,-0.0010762,-0.0037849
15,21,36,0.0013782,-0.0037677
15,22,36,0.0016460,0.0037276
15,23,36,-0.0018790,-0.0036648
15,24,36,-0.0020773,0.0035808
15,25,36,-0.0022405,0.0034785
15,26,36,-0.0023688,0.0033608
15,27,36,-0.0024645,0.0032286
15,28,36,-0.0025294,0.0030837
15,29,36,-0.0025652,-0.0029292
15,30,36,0.0025744,-0.0027668
15,31,36,0.0025603,-0.0025981
15,32,36,-0.0025259,0.0024250
15,33,36,-0.0024728,0.0022508
15,34,36,-0.0024032,-0.0020779
15,35,36,-0.0023207,0.0019075
15,36,36,0.0022285,0.0017410
15,37,36,0.0021287,0.0015797
15,38,36,-0.0020243,0.0014243
15,39,36,-0.0019172,0.0012760
15,40,36,0.0018082,0.0011362
16,00,36,-0.0046858,0.0030604
16,01,36,0.0046626,0.0030685
16,02,36,-0.0045937,-0.0030924
16,03,36,-0.0044803,0.0031309
16,04,36,-0.0043228,-0.0031841
16,05,36,-0.0041215,0.0032524
16,06,36,-0.0038789,0.0033345
16,07,36,-0.0035994,-0.0034281
16,08,36,-0.0032872,-0.0035314
16,09,36,0.0029470,0.0036422
16,10,36,0.0025848,-0.0037574
16,11,36,-0.0022080,-0.0038719
16,12,36,-0.0018238,-0.0039801
16,13,36,-0.0014372,0.0040788
16,14,36,-0.0010524,-0.0041677
16,15,36,0.0006743,0.0042465
16,16,36,0.0003087,0.0043112
16,17,36,0.0000398,0.0043567
16,18,36,0.0003677,-0.0043805
16,19,36,0.0006724,-0.0043838
16,20,36,0.0009508,-0.0043680
16,21,36,-0.0012009,0.0043322
16,22,36,0.0014220,-0.0042758
16,23,36,0.0016132,-0.0041988
16,24,36,-0.0017746,0.0041024
16,25,36,0.0019064,-0.0039890
16,26,36,-0.0020089,0.0038609
16,27,36,-0.0020844,-0.0037186
16,28,36,-0.0021346,0.0035637
16,29,36,-0.0021609,0.0033990
16,30,36,-0.0021651,-0.0032265
16,31,36,-0.0021499,0.0030474
16,32,36,0.0021186,-0.0028629
16,33,36,-0.0020735,0.0026751
16,34,36,0.0020155,-0.0024876
16,35,36,-0.0019463,0.0023026
16,36,36,-0.0018687,0.0021212
16,37,36,0.0017851,0.0019442
16,38,36,-0.0016978,0.0017726
16,39,36,-0.0016077,-0.0016078
16,40,36,0.0015167,-0.0014508
17,00,36,-0.0037007,0.0040512
17,01,36,-0.0036820,-0.0040569
17,02,36,-0.0036269,0.0040733
17,03,36,0.0035369,-0.0040985
17,04,36,-0.0034125,0.0041325
17,05,36,-0.0032539,-0.0041763
17,06,36,0.0030621,-0.0042299
17,07,36,0.0028398,-0.0042924
17,08,36,-0.0025901,0.0043632
17,09,36,0.0023170,-0.0044407
17,10,36,-0.0020257,0.0045217
17,11,36,-0.0017222,0.0046013
17,12,36,0.0014122,0.0046746
17,13,36,0.0011000,0.0047395
17,14,36,0.0007891,0.0047969
17,15,36,-0.0004839,0.0048466
17,16,36,-0.0001893,-0.0048846
17,17,36,0.0000910,0.0049054
17,18,36,-0.0003540,-0.0049064
17,19,36,-0.0005974,0.0048889
17,20,36,0.0008190,0.0048547
17,21,36,-0.0010172,-0.0048035
17,22,36,-0.0011915,0.0047342
17,23,36,0.0013411,-0.0046469
17,24,36,-0.0014662,0.0045422
17,25,36,0.0015671,0.0044216
17,26,36,-0.0016449,-0.0042862
17,27,36,-0.0017013,0.0041369
17,28,36,-0.0017377,-0.0039751
17,29,36,-0.0017555,0.0038033
17,30,36,-0.0017559,-0.0036239
17,31,36,-0.0017406,-0.0034384
17,32,36,0.0017130,-0.0032462
17,33,36,-0.0016757,0.0030486
17,34,36,0.0016288,-0.0028499
17,35,36,-0.0015729,0.0026535
17,36,36,0.0015102,0.0024604
17,37,36,-0.0014427,-0.0022712
17,38,36,0.0013717,0.0020871
17,39,36,0.0012992,0.0019088
17,40,36,0.0012262,0.0017374
18,00,36,-0.0027274,0.0049135
18,01,36,-0.0027136,0.0049169
18,02,36,0.0026729,0.0049258
18,03,36,-0.0026065,0.0049382
18,04,36,-0.0025151,-0.0049537
18,05,36,-0.0023982,-0.0049738
18,06,36,-0.0022566,0.0049992
18,07,36,0.0020912,0.0050309
18,08,36,0.0019041,0.0050695
18,09,36,0.0016983,-0.0051134
18,10,36,-0.0014778,0.0051598
18,11,36,0.0012472,0.0052045
18,12,36,0.0010109,-0.0052438
18,13,36,-0.0007724,-0.0052764
18,14,36,-0.0005350,0.0053040
18,15,36,-0.0003021,0.0053266
18,16,36,0.0000777,0.0053395
18,17,36,0.0001352,0.0053376
18,18,36,-0.0003341,-0.0053186
18,19,36,0.0005170,-0.0052839
18,20,36,0.0006823,-0.0052350
18,21,36,0.0008291,-0.0051717
18,22,36,-0.0009572,0.0050929
18,23,36,0.0010662,0.0049986
18,24,36,0.0011560,0.0048890
18,25,36,0.0012274,0.0047643
18,26,36,-0.0012815,0.0046250
18,27,36,-0.0013198,-0.0044721
18,28,36,0.0013433,-0.0043071
18,29,36,0.0013531,0.0041324
18,30,36,-0.0013500,-0.0039504
18,31,36,-0.0013356,0.0037621
18,32,36,0.0013124,0.0035661
18,33,36,0.0012823,0.0033634
18,34,36,0.0012457,0.0031582
18,35,36,-0.0012028,-0.0029541
18,36,36,0.0011548,-0.0027528
18,37,36,0.0011028,-0.0025558
18,38,36,-0.0010486,-0.0023626
18,39,36,0.0009938,0.0021735
18,40,36,0.0009387,0.0019910
19,00,36,0.0017738,0.0056326
19,01,36,-0.0017652,-0.0056333
19,02,36,-0.0017398,0.0056342
19,03,36,-0.0016978,0.0056334
19,04,36,0.0016394,-0.0056309
19,05,36,-0.0015640,0.0056282
19,06,36,-0.0014713,-0.0056269
19,07,36,0.0013618,-0.0056290
19,08,36,0.0012363,-0.0056361
19,09,36,-0.0010969,0.0056470
19,10,36,0.0009460,0.0056592
19,11,36,0.0007870,0.0056699
19,12,36,-0.0006231,0.0056769
19,13,36,-0.0004571,-0.0056798
19,14,36,0.0002918,0.0056799
19,15,36,0.0001299,-0.0056771
19,16,36,0.0000256,0.0056669
19,17,36,0.0001724,0.0056448
19,18,36,0.0003084,0.0056096
19,19,36,0.0004321,-0.0055619
19,20,36,-0.0005424,-0.0055023
19,21,36,-0.0006392,0.0054302
19,22,36,-0.0007224,0.0053451
19,23,36,0.0007919,-0.0052467
19,24,36,-0.0008478,-0.0051348
19,25,36,0.0008909,-0.0050089
19,26,36,-0.0009223,0.0048694
19,27,36,-0.0009431,-0.0047168
19,28,36,-0.0009543,0.0045528
19,29,36,0.0009565,0.0043798
19,30,36,-0.0009504,0.0041995
19,31,36,-0.0009373,-0.0040120
19,32,36,0.0009186,-0.0038165
19,33,36,-0.0008954,0.0036142
19,34,36,-0.0008685,0.0034075
19,35,36,-0.0008380,-0.0031999
19,36,36,-0.0008042,0.0029948
19,37,36,-0.0007679,-0.0027934
19,38,36,0.0007307,-0.0025943
19,39,36,-0.0006936,0.0023980
19,40,36,0.0006563,-0.0022077
20,00,36,0.0008488,-0.0061965
20,01,36,-0.0008455,0.0061941
20,02,36,-0.0008353,0.0061863
20,03,36,0.0008178,-0.0061722
20,04,36,0.0007921,0.0061522
20,05,36,-0.0007572,0.0061282
20,06,36,0.0007123,0.0061022
20,07,36,0.0006572,0.0060767
20,08,36,0.0005918,0.0060537
20,09,36,0.0005170,-0.0060328
20,10,36,0.0004340,-0.0060121
20,11,36,0.0003444,-0.0059910
20,12,36,0.0002509,0.0059685
20,13,36,-0.0001556,0.0059445
20,14,36,0.0000605,-0.0059198
20,15,36,0.0000322,0.0058936
20,16,36,0.0001207,-0.0058628
20,17,36,-0.0002031,-0.0058241
20,18,36,-0.0002780,-0.0057766
20,19,36,0.0003442,-0.0057198
20,20,36,-0.0004015,0.0056528
20,21,36,0.0004499,0.0055752
20,22,36,-0.0004898,0.0054868
20,23,36,-0.0005213,-0.0053873
20,24,36,0.0005445,-0.0052759
20,25,36,0.0005603,-0.0051522
20,26,36,-0.0005696,-0.0050163
20,27,36,0.0005736,0.0048685
20,28,36,-0.0005729,-0.0047101
20,29,36,0.0005679,0.0045431
20,30,36,0.0005593,-0.0043684
20,31,36,0.0005475,0.0041862
20,32,36,-0.0005332,0.0039961
20,33,36,0.0005170,0.0037986
20,34,36,0.0004995,-0.0035953
20,35,36,-0.0004809,-0.0033890
20,36,36,0.0004612,-0.0031839
20,37,36,0.0004407,0.0029813
20,38,36,-0.0004203,-0.0027798
20,39,36,0.0004004,-0.0025799
20,40,36,-0.0003809,0.0023848
21,00,36,-0.0000405,0.0065960
21,01,36,-0.0000388,-0.0065907
21,02,36,0.0000344,0.0065744
21,03,36,-0.0000283,0.0065475
21,04,36,0.0000221,-0.0065112
21,05,36,-0.0000174,0.0064677
21,06,36,-0.0000157,0.0064192
21,07,36,-0.0000179,-0.0063684
21,08,36,-0.0000251,0.0063175
21,09,36,-0.0000378,0.0062669
21,10,36,-0.0000560,0.0062166
21,11,36,-0.0000784,-0.0061669
