#x_trans,y_trans,z_trans,V_Dexter
33,39,48,    0.0000222
33,40,48,    0.0000275
34,0,48,    0.0004021
34,1,48,   -0.0003981
34,2,48,    0.0003837
34,3,48,   -0.0003650
34,4,48,   -0.0003429
34,5,48,   -0.0003072
34,6,48,   -0.0002673
34,7,48,   -0.0002297
34,8,48,   -0.0001918
34,9,48,    0.0001546
34,10,48,    0.0001185
34,11,48,   -0.0000844
34,12,48,    0.0000534
34,13,48,    0.0000269
34,14,48,   -0.0000076
34,15,48,    0.0000048
34,16,48,    0.0000146
34,17,48,   -0.0000234
34,18,48,   -0.0000301
34,19,48,   -0.0000330
34,20,48,   -0.0000321
34,21,48,   -0.0000277
34,22,48,   -0.0000205
34,23,48,    0.0000119
34,24,48,   -0.0000036
34,25,48,    0.0000033
34,26,48,    0.0000081
34,27,48,    0.0000107
34,28,48,   -0.0000113
34,29,48,    0.0000101
34,30,48,   -0.0000077
34,31,48,   -0.0000048
34,32,48,   -0.0000019
34,33,48,   -0.0000007
34,34,48,   -0.0000029
34,35,48,   -0.0000039
34,36,48,   -0.0000043
34,37,48,    0.0000049
34,38,48,   -0.0000069
34,39,48,    0.0000110
34,40,48,    0.0000170
35,0,48,   -0.0003270
35,1,48,   -0.0003226
35,2,48,    0.0003089
35,3,48,   -0.0002930
35,4,48,    0.0002708
35,5,48,    0.0002366
35,6,48,    0.0002015
35,7,48,    0.0001691
35,8,48,   -0.0001364
35,9,48,   -0.0001037
35,10,48,   -0.0000721
35,11,48,    0.0000427
35,12,48,    0.0000166
35,13,48,    0.0000048
35,14,48,   -0.0000190
35,15,48,   -0.0000262
35,16,48,    0.0000305
35,17,48,   -0.0000332
35,18,48,    0.0000343
35,19,48,   -0.0000319
35,20,48,   -0.0000263
35,21,48,   -0.0000176
35,22,48,   -0.0000064
35,23,48,    0.0000056
35,24,48,   -0.0000166
35,25,48,   -0.0000254
35,26,48,   -0.0000315
35,27,48,   -0.0000347
35,28,48,    0.0000356
35,29,48,   -0.0000345
35,30,48,    0.0000323
35,31,48,   -0.0000294
35,32,48,    0.0000259
35,33,48,   -0.0000221
35,34,48,   -0.0000184
35,35,48,   -0.0000155
35,36,48,    0.0000132
35,37,48,   -0.0000107
35,38,48,    0.0000069
35,39,48,    0.0000010
35,40,48,    0.0000061
36,0,48,    0.0002480
36,1,48,    0.0002430
36,2,48,    0.0002312
36,3,48,   -0.0002162
36,4,48,   -0.0001943
36,5,48,   -0.0001632
36,6,48,    0.0001336
36,7,48,   -0.0001063
36,8,48,   -0.0000783
36,9,48,    0.0000501
36,10,48,    0.0000231
36,11,48,   -0.0000011
36,12,48,   -0.0000217
36,13,48,   -0.0000373
36,14,48,    0.0000457
36,15,48,   -0.0000473
36,16,48,   -0.0000457
36,17,48,   -0.0000426
36,18,48,    0.0000379
36,19,48,    0.0000301
36,20,48,    0.0000195
36,21,48,    0.0000061
36,22,48,    0.0000090
36,23,48,    0.0000243
36,24,48,   -0.0000378
36,25,48,   -0.0000484
36,26,48,   -0.0000556
36,27,48,   -0.0000597
36,28,48,    0.0000611
36,29,48,    0.0000606
36,30,48,   -0.0000586
36,31,48,    0.0000553
36,32,48,    0.0000510
36,33,48,   -0.0000458
36,34,48,   -0.0000404
36,35,48,   -0.0000354
36,36,48,   -0.0000310
36,37,48,    0.0000264
36,38,48,   -0.0000206
36,39,48,    0.0000130
36,40,48,   -0.0000047
37,0,48,   -0.0001681
37,1,48,   -0.0001625
37,2,48,    0.0001533
37,3,48,   -0.0001382
37,4,48,   -0.0001181
37,5,48,   -0.0000909
37,6,48,   -0.0000661
37,7,48,   -0.0000433
37,8,48,   -0.0000195
37,9,48,   -0.0000043
37,10,48,   -0.0000264
37,11,48,   -0.0000450
37,12,48,    0.0000595
37,13,48,   -0.0000688
37,14,48,   -0.0000711
37,15,48,   -0.0000672
37,16,48,    0.0000599
37,17,48,   -0.0000516
37,18,48,   -0.0000412
37,19,48,   -0.0000278
37,20,48,    0.0000120
37,21,48,    0.0000058
37,22,48,    0.0000245
37,23,48,    0.0000426
37,24,48,   -0.0000583
37,25,48,   -0.0000706
37,26,48,    0.0000793
37,27,48,   -0.0000845
37,28,48,    0.0000869
37,29,48,    0.0000869
37,30,48,   -0.0000848
37,31,48,    0.0000810
37,32,48,   -0.0000756
37,33,48,   -0.0000691
37,34,48,    0.0000618
37,35,48,   -0.0000547
37,36,48,   -0.0000482
37,37,48,   -0.0000415
37,38,48,    0.0000339
37,39,48,   -0.0000248
37,40,48,   -0.0000157
38,0,48,   -0.0000895
38,1,48,   -0.0000843
38,2,48,   -0.0000775
38,3,48,    0.0000629
38,4,48,   -0.0000460
38,5,48,    0.0000224
38,6,48,   -0.0000013
38,7,48,   -0.0000180
38,8,48,   -0.0000381
38,9,48,   -0.0000573
38,10,48,    0.0000740
38,11,48,    0.0000867
38,12,48,   -0.0000951
38,13,48,    0.0000981
38,14,48,   -0.0000945
38,15,48,   -0.0000855
38,16,48,   -0.0000736
38,17,48,   -0.0000605
38,18,48,    0.0000444
38,19,48,    0.0000258
38,20,48,    0.0000054
38,21,48,   -0.0000162
38,22,48,    0.0000379
38,23,48,   -0.0000586
38,24,48,    0.0000766
38,25,48,   -0.0000910
38,26,48,    0.0001016
38,27,48,   -0.0001083
38,28,48,    0.0001116
38,29,48,    0.0001119
38,30,48,    0.0001097
38,31,48,   -0.0001052
38,32,48,   -0.0000988
38,33,48,   -0.0000908
38,34,48,   -0.0000818
38,35,48,   -0.0000728
38,36,48,   -0.0000643
38,37,48,   -0.0000558
38,38,48,    0.0000468
38,39,48,    0.0000368
38,40,48,   -0.0000272
39,0,48,   -0.0000144
39,1,48,   -0.0000111
39,2,48,    0.0000060
39,3,48,   -0.0000063
39,4,48,   -0.0000198
39,5,48,   -0.0000409
39,6,48,   -0.0000589
39,7,48,   -0.0000754
39,8,48,    0.0000913
39,9,48,   -0.0001057
39,10,48,    0.0001173
39,11,48,    0.0001247
39,12,48,    0.0001273
39,13,48,   -0.0001245
39,14,48,    0.0001158
39,15,48,   -0.0001028
39,16,48,    0.0000874
39,17,48,    0.0000695
39,18,48,   -0.0000484
39,19,48,   -0.0000253
39,20,48,    0.0000011
39,21,48,   -0.0000236
39,22,48,   -0.0000482
39,23,48,   -0.0000716
39,24,48,   -0.0000922
39,25,48,   -0.0001090
39,26,48,   -0.0001215
39,27,48,   -0.0001297
39,28,48,    0.0001340
39,29,48,   -0.0001347
39,30,48,   -0.0001323
39,31,48,   -0.0001272
39,32,48,   -0.0001199
39,33,48,   -0.0001106
39,34,48,    0.0001001
39,35,48,   -0.0000895
39,36,48,   -0.0000795
39,37,48,   -0.0000698
39,38,48,    0.0000598
39,39,48,   -0.0000492
39,40,48,   -0.0000391
40,0,48,   -0.0000543
40,1,48,    0.0000555
40,2,48,    0.0000590
40,3,48,   -0.0000676
40,4,48,   -0.0000791
40,5,48,   -0.0000973
40,6,48,   -0.0001126
40,7,48,   -0.0001258
40,8,48,    0.0001374
40,9,48,   -0.0001476
40,10,48,    0.0001552
40,11,48,   -0.0001579
40,12,48,   -0.0001557
40,13,48,    0.0001481
40,14,48,   -0.0001357
40,15,48,    0.0001200
40,16,48,    0.0001015
40,17,48,    0.0000790
40,18,48,    0.0000537
40,19,48,    0.0000269
40,20,48,   -0.0000005
40,21,48,    0.0000281
40,22,48,   -0.0000555
40,23,48,    0.0000815
40,24,48,    0.0001045
40,25,48,   -0.0001235
40,26,48,    0.0001380
40,27,48,    0.0001478
40,28,48,   -0.0001532
40,29,48,    0.0001545
40,30,48,   -0.0001522
40,31,48,   -0.0001468
40,32,48,   -0.0001387
40,33,48,    0.0001284
40,34,48,    0.0001168
40,35,48,   -0.0001052
40,36,48,   -0.0000943
40,37,48,    0.0000837
40,38,48,   -0.0000728
40,39,48,   -0.0000617
40,40,48,    0.0000510
0,0,49,    0.0029074
0,1,49,    0.0028924
0,2,49,    0.0028440
0,3,49,   -0.0027656
0,4,49,   -0.0026442
0,5,49,   -0.0024768
0,6,49,   -0.0022819
0,7,49,    0.0020687
0,8,49,   -0.0018429
0,9,49,   -0.0016107
0,10,49,   -0.0013793
0,11,49,   -0.0011562
0,12,49,    0.0009463
0,13,49,    0.0007533
0,14,49,    0.0005821
0,15,49,   -0.0004287
0,16,49,   -0.0002818
0,17,49,   -0.0001532
0,18,49,    0.0000463
0,19,49,    0.0000431
0,20,49,    0.0001179
0,21,49,   -0.0001772
0,22,49,    0.0002223
0,23,49,   -0.0002558
0,24,49,    0.0002806
0,25,49,   -0.0002989
0,26,49,    0.0003119
0,27,49,    0.0003209
0,28,49,   -0.0003270
0,29,49,   -0.0003312
0,30,49,   -0.0003335
0,31,49,   -0.0003333
0,32,49,   -0.0003295
0,33,49,   -0.0003216
0,34,49,   -0.0003107
0,35,49,   -0.0002983
0,36,49,   -0.0002855
0,37,49,    0.0002721
0,38,49,   -0.0002585
0,39,49,    0.0002447
0,40,49,   -0.0002307
1,0,49,    0.0028792
1,1,49,   -0.0028642
1,2,49,   -0.0028162
1,3,49,   -0.0027381
1,4,49,   -0.0026190
1,5,49,    0.0024538
1,6,49,    0.0022612
1,7,49,   -0.0020509
1,8,49,    0.0018290
1,9,49,   -0.0016019
1,10,49,   -0.0013758
1,11,49,    0.0011560
1,12,49,   -0.0009475
1,13,49,    0.0007551
1,14,49,   -0.0005841
1,15,49,   -0.0004299
1,16,49,   -0.0002824
1,17,49,   -0.0001540
1,18,49,    0.0000464
1,19,49,   -0.0000441
1,20,49,   -0.0001195
1,21,49,   -0.0001788
1,22,49,   -0.0002233
1,23,49,    0.0002558
1,24,49,    0.0002797
1,25,49,   -0.0002975
1,26,49,    0.0003102
1,27,49,   -0.0003186
1,28,49,    0.0003240
1,29,49,    0.0003274
1,30,49,   -0.0003290
1,31,49,    0.0003284
1,32,49,   -0.0003242
1,33,49,   -0.0003162
1,34,49,    0.0003052
1,35,49,    0.0002931
1,36,49,   -0.0002806
1,37,49,   -0.0002676
1,38,49,    0.0002544
1,39,49,    0.0002409
1,40,49,    0.0002273
2,0,49,    0.0028040
2,1,49,    0.0027886
2,2,49,    0.0027403
2,3,49,    0.0026617
2,4,49,   -0.0025472
2,5,49,    0.0023879
2,6,49,   -0.0022008
2,7,49,    0.0019983
2,8,49,    0.0017865
2,9,49,    0.0015700
2,10,49,   -0.0013528
2,11,49,   -0.0011392
2,12,49,   -0.0009340
2,13,49,    0.0007428
2,14,49,    0.0005715
2,15,49,   -0.0004146
2,16,49,    0.0002698
2,17,49,    0.0001461
2,18,49,    0.0000421
2,19,49,   -0.0000455
2,20,49,    0.0001174
2,21,49,   -0.0001736
2,22,49,   -0.0002166
2,23,49,   -0.0002492
2,24,49,   -0.0002739
2,25,49,   -0.0002918
2,26,49,    0.0003038
2,27,49,    0.0003109
2,28,49,   -0.0003143
2,29,49,    0.0003158
2,30,49,    0.0003159
2,31,49,   -0.0003140
2,32,49,   -0.0003091
2,33,49,    0.0003007
2,34,49,    0.0002896
2,35,49,   -0.0002778
2,36,49,   -0.0002660
2,37,49,    0.0002540
2,38,49,    0.0002419
2,39,49,    0.0002295
2,40,49,    0.0002169
3,0,49,   -0.0026833
3,1,49,   -0.0026675
3,2,49,   -0.0026191
3,3,49,    0.0025398
3,4,49,    0.0024309
3,5,49,   -0.0022816
3,6,49,   -0.0021024
3,7,49,    0.0019089
3,8,49,   -0.0017073
3,9,49,   -0.0015012
3,10,49,    0.0012938
3,11,49,   -0.0010895
3,12,49,    0.0008930
3,13,49,    0.0007090
3,14,49,   -0.0005409
3,15,49,    0.0003845
3,16,49,    0.0002476
3,17,49,   -0.0001307
3,18,49,    0.0000320
3,19,49,    0.0000504
3,20,49,   -0.0001159
3,21,49,    0.0001652
3,22,49,   -0.0002016
3,23,49,   -0.0002301
3,24,49,   -0.0002539
3,25,49,   -0.0002737
3,26,49,    0.0002880
3,27,49,   -0.0002955
3,28,49,   -0.0002975
3,29,49,    0.0002967
3,30,49,    0.0002947
3,31,49,    0.0002914
3,32,49,   -0.0002857
3,33,49,    0.0002769
3,34,49,   -0.0002657
3,35,49,   -0.0002539
3,36,49,   -0.0002428
3,37,49,    0.0002322
3,38,49,   -0.0002218
3,39,49,    0.0002112
3,40,49,    0.0002005
4,0,49,    0.0025183
4,1,49,   -0.0025026
4,2,49,   -0.0024548
4,3,49,    0.0023767
4,4,49,   -0.0022726
4,5,49,    0.0021356
4,6,49,   -0.0019654
4,7,49,    0.0017789
4,8,49,   -0.0015856
4,9,49,    0.0013893
4,10,49,   -0.0011940
4,11,49,    0.0010032
4,12,49,   -0.0008202
4,13,49,   -0.0006482
4,14,49,    0.0004873
4,15,49,    0.0003433
4,16,49,    0.0002174
4,17,49,   -0.0001091
4,18,49,   -0.0000175
4,19,49,   -0.0000576
4,20,49,   -0.0001148
4,21,49,    0.0001558
4,22,49,   -0.0001851
4,23,49,    0.0002077
4,24,49,    0.0002267
4,25,49,    0.0002431
4,26,49,   -0.0002572
4,27,49,   -0.0002675
4,28,49,    0.0002718
4,29,49,   -0.0002706
4,30,49,    0.0002667
4,31,49,    0.0002616
4,32,49,    0.0002551
4,33,49,    0.0002461
4,34,49,   -0.0002348
4,35,49,    0.0002231
4,36,49,    0.0002125
4,37,49,   -0.0002034
4,38,49,   -0.0001952
4,39,49,    0.0001871
4,40,49,    0.0001788
5,0,49,    0.0023164
5,1,49,   -0.0023003
5,2,49,   -0.0022521
5,3,49,   -0.0021740
5,4,49,   -0.0020717
5,5,49,   -0.0019465
5,6,49,   -0.0017923
5,7,49,    0.0016176
5,8,49,    0.0014352
5,9,49,   -0.0012516
5,10,49,    0.0010706
5,11,49,   -0.0008961
5,12,49,   -0.0007294
5,13,49,    0.0005723
5,14,49,    0.0004270
5,15,49,    0.0002956
5,16,49,    0.0001807
5,17,49,   -0.0000820
5,18,49,   -0.0000007
5,19,49,    0.0000656
5,20,49,   -0.0001121
5,21,49,    0.0001437
5,22,49,   -0.0001660
5,23,49,   -0.0001830
5,24,49,   -0.0001965
5,25,49,   -0.0002074
5,26,49,   -0.0002171
5,27,49,    0.0002265
5,28,49,   -0.0002335
5,29,49,   -0.0002357
5,30,49,   -0.0002327
5,31,49,    0.0002264
5,32,49,    0.0002187
5,33,49,   -0.0002093
5,34,49,   -0.0001981
5,35,49,   -0.0001868
5,36,49,   -0.0001770
5,37,49,    0.0001695
5,38,49,   -0.0001637
5,39,49,   -0.0001585
5,40,49,   -0.0001531
6,0,49,   -0.0020817
6,1,49,    0.0020655
6,2,49,    0.0020178
6,3,49,    0.0019422
6,4,49,   -0.0018432
6,5,49,   -0.0017277
6,6,49,    0.0015932
6,7,49,   -0.0014374
6,8,49,    0.0012708
6,9,49,    0.0011029
6,10,49,    0.0009394
6,11,49,    0.0007816
6,12,49,   -0.0006329
6,13,49,   -0.0004950
6,14,49,    0.0003668
6,15,49,   -0.0002485
6,16,49,   -0.0001445
6,17,49,   -0.0000553
6,18,49,   -0.0000172
6,19,49,    0.0000704
6,20,49,   -0.0001052
6,21,49,   -0.0001270
6,22,49,   -0.0001419
6,23,49,   -0.0001532
6,24,49,    0.0001615
6,25,49,   -0.0001673
6,26,49,   -0.0001723
6,27,49,    0.0001782
6,28,49,    0.0001850
6,29,49,   -0.0001900
6,30,49,   -0.0001908
6,31,49,   -0.0001868
6,32,49,   -0.0001783
6,33,49,    0.0001680
6,34,49,    0.0001570
6,35,49,    0.0001466
6,36,49,    0.0001382
6,37,49,   -0.0001327
6,38,49,   -0.0001295
6,39,49,    0.0001272
6,40,49,   -0.0001250
7,0,49,   -0.0018223
7,1,49,    0.0018077
7,2,49,    0.0017641
7,3,49,    0.0016935
7,4,49,   -0.0016008
7,5,49,   -0.0014943
7,6,49,    0.0013779
7,7,49,   -0.0012465
7,8,49,    0.0011016
7,9,49,    0.0009525
7,10,49,   -0.0008061
7,11,49,   -0.0006662
7,12,49,   -0.0005341
7,13,49,    0.0004138
7,14,49,    0.0003033
7,15,49,    0.0001997
7,16,49,    0.0001079
7,17,49,    0.0000304
7,18,49,    0.0000297
7,19,49,   -0.0000705
7,20,49,    0.0000941
7,21,49,    0.0001063
7,22,49,   -0.0001136
7,23,49,    0.0001186
7,24,49,   -0.0001215
7,25,49,   -0.0001229
7,26,49,    0.0001241
7,27,49,   -0.0001269
7,28,49,    0.0001316
7,29,49,   -0.0001374
7,30,49,   -0.0001412
7,31,49,    0.0001412
7,32,49,    0.0001350
7,33,49,   -0.0001244
7,34,49,    0.0001134
7,35,49,    0.0001040
7,36,49,   -0.0000974
7,37,49,    0.0000944
7,38,49,   -0.0000940
7,39,49,   -0.0000948
7,40,49,   -0.0000957
8,0,49,    0.0015502
8,1,49,   -0.0015375
8,2,49,   -0.0014990
8,3,49,   -0.0014371
8,4,49,    0.0013562
8,5,49,    0.0012626
8,6,49,    0.0011622
8,7,49,    0.0010533
8,8,49,    0.0009314
8,9,49,    0.0008007
8,10,49,   -0.0006707
8,11,49,    0.0005481
8,12,49,   -0.0004343
8,13,49,    0.0003299
8,14,49,   -0.0002357
8,15,49,    0.0001471
8,16,49,   -0.0000694
8,17,49,   -0.0000062
8,18,49,    0.0000399
8,19,49,    0.0000679
8,20,49,    0.0000808
8,21,49,   -0.0000845
8,22,49,   -0.0000845
8,23,49,   -0.0000827
8,24,49,    0.0000799
8,25,49,    0.0000771
8,26,49,    0.0000752
8,27,49,    0.0000752
8,28,49,   -0.0000776
8,29,49,    0.0000825
8,30,49,   -0.0000881
8,31,49,   -0.0000902
8,32,49,   -0.0000882
8,33,49,   -0.0000802
8,34,49,    0.0000695
8,35,49,   -0.0000609
8,36,49,   -0.0000561
8,37,49,    0.0000557
8,38,49,    0.0000584
8,39,49,   -0.0000625
8,40,49,    0.0000664
9,0,49,    0.0012788
9,1,49,   -0.0012681
9,2,49,    0.0012370
9,3,49,   -0.0011876
9,4,49,   -0.0011210
9,5,49,    0.0010406
9,6,49,    0.0009514
9,7,49,   -0.0008575
9,8,49,    0.0007569
9,9,49,    0.0006480
9,10,49,    0.0005359
9,11,49,    0.0004296
9,12,49,    0.0003342
9,13,49,   -0.0002457
9,14,49,    0.0001665
9,15,49,    0.0000935
9,16,49,   -0.0000314
9,17,49,   -0.0000165
9,18,49,   -0.0000483
9,19,49,    0.0000639
9,20,49,   -0.0000670
9,21,49,   -0.0000634
9,22,49,    0.0000569
9,23,49,    0.0000490
9,24,49,    0.0000409
9,25,49,   -0.0000336
9,26,49,    0.0000282
9,27,49,   -0.0000254
9,28,49,   -0.0000258
9,29,49,    0.0000291
9,30,49,   -0.0000340
9,31,49,    0.0000380
9,32,49,   -0.0000385
9,33,49,    0.0000358
9,34,49,   -0.0000273
9,35,49,    0.0000195
9,36,49,   -0.0000162
9,37,49,   -0.0000181
9,38,49,    0.0000239
9,39,49,    0.0000313
9,40,49,   -0.0000384
10,0,49,   -0.0010285
10,1,49,   -0.0010194
10,2,49,   -0.0009939
10,3,49,   -0.0009531
10,4,49,   -0.0008968
10,5,49,    0.0008273
10,6,49,    0.0007487
10,7,49,    0.0006661
10,8,49,   -0.0005823
10,9,49,    0.0004951
10,10,49,    0.0004042
10,11,49,    0.0003149
10,12,49,   -0.0002357
10,13,49,   -0.0001648
10,14,49,    0.0001012
10,15,49,   -0.0000438
10,16,49,   -0.0000029
10,17,49,    0.0000362
10,18,49,   -0.0000548
10,19,49,    0.0000592
10,20,49,   -0.0000537
10,21,49,   -0.0000438
10,22,49,    0.0000320
10,23,49,   -0.0000190
10,24,49,    0.0000061
10,25,49,    0.0000054
10,26,49,    0.0000145
10,27,49,   -0.0000203
10,28,49,   -0.0000226
10,29,49,   -0.0000216
10,30,49,   -0.0000181
10,31,49,    0.0000132
10,32,49,   -0.0000101
10,33,49,    0.0000088
10,34,49,    0.0000118
10,35,49,    0.0000180
10,36,49,    0.0000198
10,37,49,    0.0000159
10,38,49,   -0.0000074
10,39,49,    0.0000030
10,40,49,   -0.0000132
11,0,49,   -0.0008015
11,1,49,   -0.0007944
11,2,49,   -0.0007737
11,3,49,    0.0007387
11,4,49,    0.0006885
11,5,49,   -0.0006268
11,6,49,    0.0005577
11,7,49,    0.0004849
11,8,49,   -0.0004129
11,9,49,    0.0003433
11,10,49,    0.0002741
11,11,49,   -0.0002051
11,12,49,    0.0001430
11,13,49,   -0.0000907
11,14,49,   -0.0000436
11,15,49,   -0.0000012
11,16,49,   -0.0000316
11,17,49,    0.0000523
11,18,49,    0.0000596
11,19,49,    0.0000546
11,20,49,   -0.0000421
11,21,49,   -0.0000271
11,22,49,   -0.0000107
11,23,49,    0.0000068
11,24,49,    0.0000241
11,25,49,   -0.0000395
11,26,49,    0.0000518
11,27,49,    0.0000608
11,28,49,   -0.0000663
11,29,49,    0.0000681
11,30,49,   -0.0000662
11,31,49,   -0.0000610
11,32,49,   -0.0000550
11,33,49,   -0.0000506
11,34,49,    0.0000475
11,35,49,    0.0000497
11,36,49,   -0.0000498
11,37,49,    0.0000442
11,38,49,    0.0000337
11,39,49,    0.0000208
11,40,49,   -0.0000082
12,0,49,   -0.0005960
12,1,49,   -0.0005901
12,2,49,   -0.0005710
12,3,49,    0.0005388
12,4,49,   -0.0004953
12,5,49,    0.0004435
12,6,49,   -0.0003858
12,7,49,    0.0003244
12,8,49,    0.0002636
12,9,49,    0.0002070
12,10,49,   -0.0001541
12,11,49,    0.0001032
12,12,49,    0.0000584
12,13,49,   -0.0000238
12,14,49,   -0.0000070
12,15,49,   -0.0000358
12,16,49,   -0.0000565
12,17,49,    0.0000665
12,18,49,   -0.0000644
12,19,49,   -0.0000515
12,20,49,    0.0000330
12,21,49,    0.0000133
12,22,49,    0.0000071
12,23,49,    0.0000286
12,24,49,   -0.0000496
12,25,49,   -0.0000683
12,26,49,    0.0000839
12,27,49,   -0.0000959
12,28,49,   -0.0001042
12,29,49,    0.0001083
12,30,49,    0.0001077
12,31,49,    0.0001027
12,32,49,   -0.0000946
12,33,49,    0.0000871
12,34,49,    0.0000795
12,35,49,    0.0000753
12,36,49,    0.0000726
12,37,49,   -0.0000652
12,38,49,    0.0000532
12,39,49,    0.0000388
12,40,49,   -0.0000248
13,0,49,   -0.0004165
13,1,49,   -0.0004102
13,2,49,    0.0003904
13,3,49,   -0.0003595
13,4,49,   -0.0003205
13,5,49,   -0.0002778
13,6,49,   -0.0002321
13,7,49,   -0.0001836
13,8,49,    0.0001354
13,9,49,   -0.0000911
13,10,49,    0.0000526
13,11,49,    0.0000181
13,12,49,   -0.0000105
13,13,49,   -0.0000316
13,14,49,   -0.0000501
13,15,49,    0.0000678
13,16,49,   -0.0000784
13,17,49,   -0.0000796
13,18,49,    0.0000696
13,19,49,   -0.0000501
13,20,49,    0.0000260
13,21,49,   -0.0000019
13,22,49,    0.0000221
13,23,49,   -0.0000467
13,24,49,   -0.0000708
13,25,49,   -0.0000924
13,26,49,    0.0001107
13,27,49,   -0.0001250
13,28,49,    0.0001350
13,29,49,    0.0001404
13,30,49,   -0.0001408
13,31,49,    0.0001362
13,32,49,    0.0001271
13,33,49,   -0.0001168
13,34,49,   -0.0001061
13,35,49,    0.0000958
13,36,49,   -0.0000889
13,37,49,    0.0000791
13,38,49,   -0.0000656
13,39,49,    0.0000505
13,40,49,   -0.0000360
14,0,49,   -0.0002672
14,1,49,    0.0002601
14,2,49,   -0.0002387
14,3,49,    0.0002067
14,4,49,   -0.0001705
14,5,49,   -0.0001348
14,6,49,   -0.0000996
14,7,49,    0.0000637
14,8,49,   -0.0000283
14,9,49,    0.0000042
14,10,49,    0.0000315
14,11,49,   -0.0000526
14,12,49,   -0.0000656
14,13,49,   -0.0000732
14,14,49,    0.0000821
14,15,49,   -0.0000922
14,16,49,   -0.0000957
14,17,49,    0.0000902
14,18,49,    0.0000742
14,19,49,   -0.0000493
14,20,49,   -0.0000204
14,21,49,   -0.0000076
14,22,49,   -0.0000346
14,23,49,   -0.0000617
14,24,49,    0.0000878
14,25,49,   -0.0001114
14,26,49,    0.0001312
14,27,49,    0.0001467
14,28,49,   -0.0001575
14,29,49,    0.0001635
14,30,49,   -0.0001643
14,31,49,    0.0001600
14,32,49,   -0.0001507
14,33,49,   -0.0001386
14,34,49,   -0.0001260
14,35,49,   -0.0001122
14,36,49,    0.0001008
14,37,49,    0.0000881
14,38,49,   -0.0000730
14,39,49,    0.0000573
14,40,49,   -0.0000420
15,0,49,    0.0001489
15,1,49,    0.0001405
15,2,49,    0.0001181
15,3,49,    0.0000866
15,4,49,    0.0000524
15,5,49,    0.0000215
15,6,49,   -0.0000060
15,7,49,    0.0000323
15,8,49,   -0.0000569
15,9,49,   -0.0000781
15,10,49,   -0.0000951
15,11,49,   -0.0001064
15,12,49,   -0.0001094
15,13,49,    0.0001054
15,14,49,   -0.0001035
15,15,49,    0.0001068
15,16,49,    0.0001062
15,17,49,    0.0000966
15,18,49,   -0.0000768
15,19,49,    0.0000483
15,20,49,    0.0000158
15,21,49,    0.0000153
15,22,49,    0.0000445
15,23,49,    0.0000729
15,24,49,    0.0000999
15,25,49,   -0.0001241
15,26,49,    0.0001444
15,27,49,   -0.0001603
15,28,49,    0.0001714
15,29,49,   -0.0001774
15,30,49,    0.0001782
15,31,49,   -0.0001737
15,32,49,    0.0001645
15,33,49,    0.0001520
15,34,49,    0.0001386
15,35,49,   -0.0001237
15,36,49,   -0.0001092
15,37,49,   -0.0000947
15,38,49,    0.0000788
15,39,49,   -0.0000626
15,40,49,   -0.0000464
16,0,49,   -0.0000616
16,1,49,    0.0000523
16,2,49,    0.0000300
16,3,49,    0.0000019
16,4,49,   -0.0000285
16,5,49,   -0.0000559
16,6,49,   -0.0000779
16,7,49,   -0.0000982
16,8,49,   -0.0001164
16,9,49,    0.0001297
16,10,49,   -0.0001380
16,11,49,   -0.0001418
16,12,49,   -0.0001388
16,13,49,   -0.0001294
16,14,49,    0.0001196
16,15,49,   -0.0001133
16,16,49,   -0.0001087
16,17,49,    0.0000978
16,18,49,   -0.0000765
16,19,49,    0.0000465
16,20,49,    0.0000122
16,21,49,   -0.0000208
16,22,49,    0.0000510
16,23,49,    0.0000797
16,24,49,   -0.0001066
16,25,49,   -0.0001305
16,26,49,    0.0001505
16,27,49,    0.0001660
16,28,49,   -0.0001767
16,29,49,   -0.0001824
16,30,49,    0.0001829
16,31,49,    0.0001783
16,32,49,   -0.0001691
16,33,49,    0.0001568
16,34,49,    0.0001437
16,35,49,   -0.0001292
16,36,49,    0.0001135
16,37,49,   -0.0000983
16,38,49,   -0.0000829
16,39,49,   -0.0000675
16,40,49,    0.0000524
17,0,49,    0.0000055
17,1,49,   -0.0000032
17,2,49,   -0.0000230
17,3,49,   -0.0000468
17,4,49,   -0.0000729
17,5,49,    0.0000980
17,6,49,   -0.0001169
17,7,49,    0.0001331
17,8,49,    0.0001472
17,9,49,    0.0001562
17,10,49,    0.0001596
17,11,49,   -0.0001588
17,12,49,   -0.0001526
17,13,49,   -0.0001417
17,14,49,    0.0001300
17,15,49,   -0.0001169
17,16,49,   -0.0001048
17,17,49,   -0.0000928
17,18,49,   -0.0000725
17,19,49,   -0.0000437
17,20,49,    0.0000097
17,21,49,   -0.0000239
17,22,49,    0.0000543
17,23,49,   -0.0000824
17,24,49,   -0.0001082
17,25,49,   -0.0001310
17,26,49,   -0.0001498
17,27,49,   -0.0001643
17,28,49,    0.0001741
17,29,49,    0.0001791
17,30,49,   -0.0001793
17,31,49,    0.0001750
17,32,49,   -0.0001665
17,33,49,    0.0001544
17,34,49,    0.0001409
17,35,49,   -0.0001277
17,36,49,   -0.0001125
17,37,49,    0.0000973
17,38,49,    0.0000828
17,39,49,    0.0000690
17,40,49,    0.0000563
18,0,49,   -0.0000193
18,1,49,    0.0000262
18,2,49,    0.0000429
18,3,49,   -0.0000636
