#x, #y, #z, #V1, #V2
005,055,050,-0.0019960,-0.0000309
005,060,050,0.0025247,0.0000543
005,065,050,0.0029932,-0.0003049
005,070,050,0.0033469,0.0011564
005,075,050,-0.0035475,0.0017291
005,080,050,0.0036471,0.0020323
005,085,050,-0.0036971,-0.0022120
005,090,050,-0.0037063,0.0022576
010,000,050,0.0000122,-0.0000608
010,005,050,-0.0000936,0.0000647
010,010,050,-0.0000124,0.0000641
010,015,050,0.0000140,0.0000591
010,020,050,0.0000150,0.0000735
010,025,050,0.0000157,0.0000859
010,030,050,-0.0000189,-0.0000924
010,035,050,0.0000214,-0.0000955
010,040,050,0.0000023,-0.0000950
010,045,050,-0.0007656,0.0000839
010,050,050,0.0014700,-0.0000561
010,055,050,-0.0020665,0.0000032
010,060,050,-0.0026566,0.0001142
010,065,050,0.0031505,0.0007570
010,070,050,-0.0034795,-0.0017053
010,075,050,-0.0036522,-0.0021347
010,080,050,0.0037449,0.0024130
010,085,050,-0.0037852,-0.0025612
010,090,050,-0.0037828,0.0025727
015,000,050,0.0000271,0.0000622
015,005,050,0.0006905,-0.0000678
015,010,050,-0.0000046,-0.0000705
015,015,050,-0.0000101,0.0000702
015,020,050,0.0000092,0.0000818
015,025,050,0.0000209,-0.0000921
015,030,050,-0.0000186,0.0000970
015,035,050,0.0000256,0.0000972
015,040,050,0.0005625,-0.0000923
015,045,050,-0.0011274,0.0000757
015,050,050,0.0015448,-0.0000399
015,055,050,0.0020779,0.0000227
015,060,050,0.0027194,-0.0001785
015,065,050,-0.0031946,-0.0010604
015,070,050,0.0034853,-0.0018463
015,075,050,-0.0036407,-0.0022318
015,080,050,0.0037166,0.0024708
015,085,050,-0.0037409,-0.0025890
015,090,050,-0.0037376,0.0026044
020,000,050,0.0003573,0.0000604
020,005,050,-0.0010246,0.0000676
020,010,050,0.0006683,0.0000734
020,015,050,0.0000052,0.0000763
020,020,050,0.0000007,-0.0000852
020,025,050,0.0006202,0.0000940
020,030,050,-0.0006153,-0.0000974
020,035,050,0.0006952,-0.0000965
020,040,050,-0.0010527,0.0000888
020,045,050,-0.0013497,0.0000672
020,050,050,-0.0016266,-0.0000257
020,055,050,0.0021024,0.0000443
020,060,050,0.0027205,-0.0002130
020,065,050,0.0031224,0.0009269
020,070,050,0.0033829,0.0016872
020,075,050,0.0035186,-0.0020611
020,080,050,-0.0035424,0.0021856
020,085,050,0.0035310,-0.0022509
020,090,050,0.0035277,-0.0022911
025,000,050,0.0004027,0.0000547
025,005,050,0.0012274,0.0000635
025,010,050,0.0010039,-0.0000711
025,015,050,-0.0000070,-0.0000766
025,020,050,-0.0004822,0.0000851
025,025,050,0.0009174,0.0000932
025,030,050,0.0009700,-0.0000963
025,035,050,-0.0010588,0.0000945
025,040,050,0.0013046,-0.0000846
025,045,050,0.0015733,-0.0000596
025,050,050,-0.0018883,0.0000134
025,055,050,-0.0023103,0.0000709
025,060,050,-0.0027739,0.0002555
025,065,050,-0.0030489,0.0008191
025,070,050,0.0033115,0.0016193
025,075,050,-0.0034216,-0.0019438
025,080,050,-0.0033625,0.0018671
025,085,050,-0.0032983,-0.0018299
025,090,050,0.0032837,0.0018680
030,000,050,-0.0006217,0.0000447
030,005,050,-0.0013907,0.0000547
030,010,050,0.0010529,-0.0000635
030,015,050,-0.0000014,0.0000705
030,020,050,-0.0004584,-0.0000797
030,025,050,0.0010820,0.0000887
030,030,050,0.0012837,-0.0000939
030,035,050,0.0013245,0.0000909
030,040,050,0.0014122,0.0000779
030,045,050,0.0017698,-0.0000522
030,050,050,0.0022188,-0.0000003
030,055,050,-0.0025657,-0.0001154
030,060,050,-0.0028453,-0.0003069
030,065,050,0.0030315,-0.0008991
030,070,050,-0.0033409,0.0018059
030,075,050,0.0034229,0.0020465
030,080,050,0.0033089,0.0018538
030,085,050,0.0032255,0.0017681
030,090,050,0.0031969,-0.0017564
035,000,050,-0.0008981,0.0000280
035,005,050,-0.0015466,0.0000401
035,010,050,-0.0010227,-0.0000490
035,015,050,0.0000102,0.0000561
035,020,050,-0.0000097,0.0000665
035,025,050,-0.0011235,-0.0000780
035,030,050,0.0015298,-0.0000875
035,035,050,0.0014266,0.0000819
035,040,050,0.0013830,0.0000679
035,045,050,-0.0019087,-0.0000460
035,050,050,-0.0024066,-0.0000123
035,055,050,-0.0026138,0.0001375
035,060,050,0.0027465,-0.0003180
035,065,050,0.0030663,0.0010949
035,070,050,-0.0033757,0.0019339
035,075,050,0.0034271,-0.0021065
035,080,050,-0.0033534,-0.0020545
035,085,050,0.0033019,-0.0020270
035,090,050,0.0032617,-0.0019488
040,000,050,0.0009988,0.0000037
040,005,050,0.0017128,-0.0000168
040,010,050,-0.0011315,-0.0000259
040,015,050,-0.0000184,-0.0000353
040,020,050,-0.0000185,0.0000474
040,025,050,-0.0013739,0.0000626
040,030,050,-0.0017095,0.0000753
040,035,050,0.0013644,0.0000669
040,040,050,-0.0014253,0.0000574
040,045,050,-0.0021534,0.0000454
040,050,050,-0.0025016,-0.0000150
040,055,050,0.0025556,-0.0001050
040,060,050,0.0028155,0.0003858
040,065,050,0.0,0.0
040,070,050,-0.0033197,0.0017883
040,075,050,0.0033460,0.0019226
040,080,050,0.0034219,0.0022553
040,085,050,0.0033913,0.0022456
040,090,050,-0.0033082,0.0020415
045,000,050,0.0009835,-0.0000281
045,005,050,0.0019736,0.0000264
045,010,050,-0.0013354,0.0000068
045,015,050,0.0000263,-0.0000092
045,020,050,-0.0006218,0.0000221
045,025,050,0.0018397,-0.0000441
045,030,050,-0.0017701,0.0000510
045,035,050,0.0011646,0.0000470
045,040,050,-0.0016455,-0.0000462
045,045,050,0.0024419,-0.0000627
045,050,050,0.0025454,-0.0000024
045,055,050,-0.0024878,-0.0000642
045,060,050,0.0,0.0
045,065,050,0.0033411,-0.0017223
045,070,050,-0.0032116,-0.0011665
045,075,050,0.0032560,0.0015073
045,080,050,0.0035125,0.0024065
045,085,050,0.0034370,0.0023422
045,090,050,0.0032617,0.0019488
050,000,050,0.0009468,-0.0000663
050,005,050,0.0022567,0.0005062
050,010,050,0.0015191,0.0000508
050,015,050,-0.0000360,-0.0000243
050,020,050,-0.0013410,0.0000161
050,025,050,-0.0022175,0.0000025
050,030,050,0.0016531,0.0000151
050,035,050,-0.0010766,0.0000232
050,040,050,-0.0020149,0.0000334
050,045,050,0.0026191,-0.0001502
050,050,050,-0.0025093,0.0000217
050,055,050,-0.0025036,-0.0000188
050,060,050,0.0031493,0.0013692
050,065,050,-0.0034278,0.0020792
050,070,050,0.0031500,0.0011807
050,075,050,-0.0032644,0.0016472
050,080,050,0.0035934,0.0025840
050,085,050,0.0034433,-0.0023312
050,090,050,-0.0031969,0.0017564
055,000,050,-0.0009058,-0.0001066
055,005,050,-0.0024500,0.0012306
055,010,050,-0.0016290,0.0001046
055,015,050,-0.0000425,-0.0000636
055,020,050,0.0017877,0.0000758
055,025,050,0.0023894,-0.0005583
055,030,050,-0.0014404,-0.0000246
055,035,050,0.0014142,0.0000073
055,040,050,-0.0024419,0.0000194
055,045,050,-0.0026483,-0.0001370
055,050,050,-0.0024463,0.0000376
055,055,050,0.0026757,0.0000634
055,060,050,0.0032366,-0.0016966
055,065,050,-0.0033948,-0.0020410
055,070,050,0.0032275,0.0015429
055,075,050,-0.0033869,-0.0020090
055,080,050,0.0035898,-0.0025387
055,085,050,-0.0034447,-0.0022481
055,090,050,-0.0032837,-0.0018680
060,000,050,-0.0010459,0.0001442
060,005,050,-0.0025403,0.0014659
060,010,050,-0.0017512,-0.0001688
060,015,050,0.0000392,0.0001171
060,020,050,0.0021583,-0.0002293
060,025,050,-0.0023936,0.0006536
060,030,050,-0.0013278,-0.0000687
060,035,050,-0.0019281,-0.0000567
060,040,050,0.0027512,0.0009379
060,045,050,0.0025776,-0.0000169
060,050,050,-0.0024563,-0.0000463
060,055,050,0.0029628,-0.0009500
060,060,050,-0.0032645,0.0018300
060,065,050,-0.0032888,0.0017886
060,070,050,0.0034082,-0.0020365
060,075,050,-0.0035524,-0.0023755
060,080,050,0.0034757,-0.0022037
060,085,050,-0.0034585,-0.0021401
060,090,050,0.0035277,0.0022911
065,000,050,-0.0013413,-0.0001778
065,005,050,-0.0025464,0.0014206
065,010,050,-0.0019038,-0.0002429
065,015,050,0.0009962,0.0001750
065,020,050,0.0023661,0.0006810
065,025,050,0.0023187,-0.0004464
065,030,050,0.0014981,-0.0001240
065,035,050,-0.0023690,0.0001953
065,040,050,0.0028486,0.0011147
065,045,050,-0.0024790,-0.0000414
065,050,050,0.0026165,-0.0000556
065,055,050,0.0032139,-0.0017592
065,060,050,0.0032591,0.0018211
065,065,050,0.0031860,-0.0015097
065,070,050,0.0035625,-0.0023787
065,075,050,0.0036827,0.0025980
065,080,050,-0.0033716,-0.0018075
065,085,050,0.0034936,0.0020627
065,090,050,-0.0037376,-0.0026044
070,000,050,-0.0016639,-0.0002042
070,005,050,-0.0024856,0.0011089
070,010,050,0.0020590,-0.0003149
070,015,050,-0.0015628,-0.0002354
070,020,050,-0.0024088,-0.0008059
070,025,050,0.0022706,-0.0004250
070,030,050,-0.0019315,-0.0002139
070,035,050,-0.0026733,0.0009658
070,040,050,0.0,0.0
070,045,050,-0.0024934,0.0001124
070,050,050,-0.0028920,-0.0002723
070,055,050,-0.0033210,-0.0019240
070,060,050,0.0032445,-0.0016627
070,065,050,0.0032244,-0.0015596
070,070,050,-0.0036395,-0.0025094
070,075,050,0.0037476,0.0026550
070,080,050,0.0034500,-0.0018603
070,085,050,0.0035767,0.0021131
070,090,050,-0.0037828,0.0025727
075,000,050,-0.0019792,-0.0002226
075,005,050,0.0024350,0.0008121
075,010,050,-0.0022098,-0.0004055
075,015,050,-0.0019818,-0.0003183
075,020,050,0.0024098,-0.0007770
075,025,050,0.0023160,0.0005166
075,030,050,0.0023341,0.0004345
075,035,050,-0.0028037,0.0013871
075,040,050,0.0026589,0.0005743
075,045,050,-0.0026643,-0.0003019
075,050,050,0.0031576,-0.0013667
075,055,050,-0.0032585,-0.0015834
075,060,050,-0.0032677,0.0015477
075,065,050,0.0034651,0.0020586
075,070,050,0.0036648,-0.0024764
075,075,050,-0.0037053,0.0024584
075,080,050,-0.0036654,0.0022487
075,085,050,0.0037028,0.0022641
075,090,050,-0.0037063,0.0022576
080,000,050,-0.0021845,-0.0002126
080,005,050,-0.0024244,-0.0006551
080,010,050,0.0023350,-0.0005534
080,015,050,-0.0022114,0.0004276
080,020,050,0.0024033,-0.0007080
080,025,050,-0.0024132,0.0006650
080,030,050,-0.0025550,-0.0008487
080,035,050,-0.0028251,-0.0014374
080,040,050,-0.0025914,0.0005329
080,045,050,0.0028757,0.0008745
080,050,050,-0.0033420,-0.0017262
080,055,050,-0.0031394,0.0008785
080,060,050,0.0033140,0.0015011
080,065,050,0.0037381,0.0025459
080,070,050,0.0036838,0.0023625
080,075,050,-0.0036181,0.0021047
080,080,050,0.0038761,-0.0025797
080,085,050,0.0038685,-0.0025011
080,090,050,-0.0036633,0.0020199
085,000,050,0.0022188,0.0001270
085,005,050,0.0024294,0.0005068
085,010,050,-0.0024357,0.0006550
085,015,050,0.0022835,0.0004293
085,020,050,0.0024349,0.0007002
085,025,050,0.0025458,-0.0009302
085,030,050,0.0026236,-0.0010142
085,035,050,0.0028760,0.0015568
085,040,050,-0.0026764,-0.0007680
085,045,050,0.0029992,-0.0012775
085,050,050,0.0034218,-0.0021295
085,055,050,0.0,0.0
085,060,050,-0.0033642,-0.0014217
085,065,050,0.0038721,-0.0026793
085,070,050,0.0037421,-0.0023022
085,075,050,-0.0036428,-0.0019895
085,080,050,0.0039960,-0.0027441
085,085,050,0.0039788,0.0026726
085,090,050,-0.0036906,-0.0020398
090,000,050,-0.0021985,0.0000002
090,005,050,0.0024415,-0.0002886
090,010,050,0.0024863,0.0005592
090,015,050,0.0023004,0.0003374
090,020,050,-0.0025050,0.0007606
090,025,050,-0.0026199,0.0010663
090,030,050,0.0025726,0.0008467
090,035,050,-0.0029216,-0.0016216
090,040,050,0.0028388,0.0011992
090,045,050,0.0030068,-0.0013547
090,050,050,-0.0033813,0.0020291
090,055,050,-0.0032722,0.0013752
090,060,050,-0.0034172,0.0014228
090,065,050,-0.0037261,0.0023926
090,070,050,-0.0036608,-0.0022967
090,075,050,-0.0036409,0.0022651
090,080,050,0.0038545,0.0027309
090,085,050,-0.0038177,-0.0026544
090,090,050,-0.0036201,0.0022396
000,000,055,0.0006989,0.0000815
000,005,055,-0.0002915,-0.0000809
000,010,055,-0.0000299,-0.0000806
000,015,055,0.0001129,-0.0000877
000,020,055,0.0008033,0.0000973
000,025,055,0.0009886,-0.0001073
000,030,055,0.0010771,-0.0001156
000,035,055,0.0012655,-0.0001211
000,040,055,-0.0015392,-0.0001227
000,045,055,-0.0019157,-0.0001195
000,050,055,-0.0023566,-0.0001074
000,055,055,-0.0027287,-0.0000153
000,060,055,-0.0030363,0.0005456
000,065,055,0.0,0.0
000,070,055,0.0035009,0.0017473
000,075,055,0.0036259,0.0020186
000,080,055,0.0036862,-0.0021720
000,085,055,-0.0037085,0.0022508
000,090,055,-0.0037063,0.0022576
005,000,055,0.0007593,-0.0000819
005,005,055,-0.0004453,-0.0000823
005,010,055,-0.0000258,0.0000828
005,015,055,-0.0001732,-0.0000896
005,020,055,-0.0007599,-0.0000991
005,025,055,-0.0007422,0.0001077
005,030,055,0.0006373,0.0001135
005,035,055,-0.0008619,-0.0001155
005,040,055,-0.0012111,-0.0001115
005,045,055,0.0016448,-0.0000975
005,050,055,0.0021497,-0.0000661
005,055,055,0.0026146,0.0000314
005,060,055,0.0029976,0.0005352
005,065,055,0.0,0.0
005,070,055,-0.0035273,-0.0019140
005,075,055,0.0036647,0.0022254
005,080,055,0.0037498,0.0024585
005,085,055,0.0037870,0.0025750
005,090,055,-0.0037828,0.0025727
010,000,055,0.0007243,0.0000817
010,005,055,0.0003322,0.0000825
010,010,055,0.0000284,0.0000820
010,015,055,0.0000190,0.0000902
010,020,055,0.0005117,0.0001000
010,025,055,-0.0002930,0.0001073
010,030,055,-0.0000069,-0.0001108
010,035,055,0.0003408,0.0001109
010,040,055,0.0009947,-0.0001044
010,045,055,0.0014771,-0.0000850
010,050,055,0.0019672,-0.0000446
010,055,055,-0.0024913,-0.0000535
010,060,055,0.0,0.0
010,065,055,-0.0033782,-0.0014050
010,070,055,0.0034700,0.0018700
010,075,055,-0.0036113,-0.0022136
010,080,055,0.0036992,-0.0024628
010,085,055,0.0037361,0.0025877
010,090,055,-0.0037376,0.0026044
015,000,055,-0.0005031,0.0000800
015,005,055,-0.0000230,0.0000798
015,010,055,-0.0000288,-0.0000353
015,015,055,0.0000288,0.0000792
015,020,055,0.0000168,0.0000988
015,025,055,-0.0000186,-0.0001055
015,030,055,-0.0000292,0.0001073
015,035,055,0.0000983,0.0001076
015,040,055,-0.0009433,0.0000994
015,045,055,-0.0013996,0.0000761
015,050,055,0.0018350,-0.0000313
015,055,055,0.0023838,0.0000628
015,060,055,0.0029167,0.0004468
015,065,055,-0.0031994,-0.0012268
015,070,055,-0.0033468,-0.0016344
015,075,055,0.0034592,0.0019491
015,080,055,-0.0035056,-0.0021221
015,085,055,-0.0035205,-0.0022345
015,090,055,0.0035277,-0.0022911
020,000,055,0.0005694,-0.0000777
020,005,055,0.0000193,0.0000796
020,010,055,-0.0000275,0.0000256
020,015,055,-0.0000259,0.0000640
020,020,055,0.0000158,-0.0000991
020,025,055,-0.0000134,-0.0001049
020,030,055,-0.0000194,-0.0001058
020,035,055,-0.0004165,-0.0001064
020,040,055,-0.0011572,0.0000975
020,045,055,-0.0015348,-0.0000719
020,050,055,0.0019168,0.0000239
020,055,055,0.0023922,0.0000722
020,060,055,0.0028812,-0.0003702
020,065,055,0.0031296,0.0010712
020,070,055,-0.0032769,0.0015333
020,075,055,0.0033323,-0.0017205
020,080,055,0.0033006,0.0017129
020,085,055,0.0032801,0.0017857
020,090,055,0.0032837,0.0018680
025,000,055,-0.0009636,-0.0000731
025,005,055,-0.0005574,-0.0000783
025,010,055,0.0000237,0.0000709
025,015,055,-0.0000190,-0.0000871
025,020,055,0.0006758,0.0001015
025,025,055,0.0006481,-0.0001070
025,030,055,-0.0002570,-0.0001069
025,035,055,0.0008443,-0.0001059
025,040,055,-0.0013871,0.0000972
025,045,055,0.0017869,0.0000724
025,050,055,-0.0021649,0.0000203
025,055,055,0.0025138,-0.0000890
025,060,055,0.0028788,-0.0003530
025,065,055,-0.0031188,-0.0011613
025,070,055,0.0033252,-0.0017638
025,075,055,-0.0033313,-0.0018154
025,080,055,0.0032376,-0.0016634
025,085,055,0.0032042,0.0017109
025,090,055,0.0031969,-0.0017564
030,000,055,-0.0012140,0.0000627
030,005,055,-0.0007367,-0.0000693
030,010,055,-0.0000184,-0.0000707
030,015,055,-0.0000052,-0.0000849
030,020,055,-0.0011751,-0.0000985
030,025,055,-0.0012422,-0.0001064
030,030,055,0.0009463,-0.0001064
030,035,055,0.0009668,0.0001028
030,040,055,0.0014358,0.0000945
030,045,055,-0.0019687,0.0000767
030,050,055,0.0023570,-0.0000249
030,055,055,0.0026109,-0.0000912
030,060,055,-0.0029061,0.0003487
030,065,055,0.0031419,0.0013341
030,070,055,0.0033804,-0.0019568
030,075,055,0.0033744,0.0019906
030,080,055,0.0033024,-0.0019341
030,085,055,0.0032847,0.0019854
030,090,055,0.0032617,-0.0019488
035,000,055,-0.0013258,-0.0000453
035,005,055,-0.0004740,-0.0000526
035,010,055,0.0000131,0.0000456
035,015,055,0.0000013,-0.0000723
035,020,055,-0.0013612,-0.0000891
035,025,055,0.0015206,-0.0001017
035,030,055,-0.0011714,0.0001013
035,035,055,0.0009860,-0.0000977
035,040,055,0.0015834,-0.0000953
035,045,055,-0.0021873,0.0000921
035,050,055,-0.0024493,-0.0000434
035,055,055,-0.0026563,0.0000569
035,060,055,-0.0028876,-0.0004911
035,065,055,-0.0031879,-0.0009580
035,070,055,0.0033172,0.0017886
035,075,055,-0.0033520,-0.0019592
035,080,055,0.0034067,-0.0022296
035,085,055,0.0033776,0.0022149
035,090,055,-0.0033149,0.0020438
040,000,055,-0.0015379,-0.0000208
040,005,055,0.0005786,0.0000288
040,010,055,-0.0000054,-0.0000283
040,015,055,0.0000001,0.0000531
040,020,055,0.0016146,-0.0000771
040,025,055,0.0016461,0.0000911
040,030,055,0.0010420,0.0000888
040,035,055,-0.0010498,-0.0000914
040,040,055,0.0019347,-0.0001096
040,045,055,0.0023993,0.0001487
040,050,055,0.0023724,0.0000687
040,055,055,-0.0025728,-0.0000004
040,060,055,0.0030793,0.0010561
040,065,055,0.0032659,-0.0015160
040,070,055,-0.0031596,0.0009658
040,075,055,-0.0032946,0.0016785
040,080,055,-0.0035195,0.0024378
040,085,055,0.0034211,0.0023083
040,090,055,0.0032617,0.0019488
045,000,055,0.0018547,0.0000189
045,005,055,0.0012017,0.0000052
045,010,055,0.0000056,-0.0000107
045,015,055,0.0004739,-0.0000251
045,020,055,-0.0019672,-0.0000725
045,025,055,-0.0017240,0.0000694
045,030,055,0.0005526,0.0000696
045,035,055,0.0012087,0.0000829
045,040,055,0.0022968,-0.0001810
045,045,055,-0.0025023,-0.0002458
045,050,055,0.0022515,0.0000932
045,055,055,0.0025976,0.0000951
045,060,055,-0.0032515,0.0018081
045,065,055,0.0033198,0.0018417
045,070,055,0.0030457,-0.0007483
045,075,055,-0.0032927,0.0017756
045,080,055,-0.0035995,0.0026125
045,085,055,-0.0034237,-0.0022883
045,090,055,-0.0031969,0.0017564
050,000,055,0.0020735,-0.0001141
050,005,055,-0.0017361,-0.0000548
050,010,055,0.0000177,-0.0000209
050,015,055,-0.0006434,0.0000119
050,020,055,0.0022446,-0.0001560
050,025,055,-0.0017606,-0.0000351
050,030,055,0.0001281,-0.0000465
050,035,055,-0.0016159,-0.0000745
050,040,055,-0.0025584,0.0007022
050,045,055,-0.0024268,-0.0002024
050,050,055,-0.0022034,-0.0001225
050,055,055,0.0027455,-0.0004062
050,060,055,-0.0033073,0.0020264
050,065,055,0.0033011,0.0018830
050,070,055,0.0031241,-0.0012873
050,075,055,0.0033882,-0.0020598
050,080,055,-0.0035820,0.0025407
050,085,055,0.0034281,-0.0022126
050,090,055,-0.0032837,-0.0018680
055,000,055,0.0021171,-0.0001930
055,005,055,-0.0020750,-0.0001586
055,010,055,-0.0000255,-0.0000625
055,015,055,0.0008968,-0.0000571
055,020,055,0.0024238,-0.0010058
055,025,055,-0.0017359,0.0000096
055,030,055,0.0004613,0.0000192
055,035,055,0.0021174,-0.0000765
055,040,055,0.0026907,-0.0011348
055,045,055,0.0022539,0.0001494
055,050,055,-0.0023346,-0.0001788
055,055,055,-0.0029932,-0.0013639
055,060,055,-0.0032496,0.0019429
055,065,055,-0.0032209,0.0017193
055,070,055,-0.0033515,-0.0019671
055,075,055,0.0035255,-0.0023604
055,080,055,0.0034545,0.0021780
055,085,055,0.0034523,-0.0021312
055,090,055,0.0035277,0.0022911
060,000,055,0.0021051,-0.0002333
060,005,055,-0.0023121,-0.0006758
060,010,055,0.0001658,-0.0001169
060,015,055,-0.0012863,0.0001116
060,020,055,-0.0025218,-0.0014195
060,025,055,0.0017128,0.0000604
060,030,055,-0.0011126,0.0000166
060,035,055,-0.0024707,-0.0001641
060,040,055,0.0026457,-0.0007822
060,045,055,0.0021423,0.0001266
060,050,055,0.0026058,0.0003897
060,055,055,0.0031979,-0.0019771
060,060,055,-0.0031545,-0.0017306
060,065,055,0.0031361,-0.0015193
060,070,055,0.0035478,0.0024225
060,075,055,-0.0036407,0.0025540
060,080,055,0.0033438,0.0017649
060,085,055,0.0034973,0.0020807
060,090,055,-0.0037376,-0.0026044
065,000,055,0.0020476,0.0002576
065,005,055,0.0024069,0.0010172
065,010,055,-0.0011020,0.0001710
065,015,055,-0.0016148,-0.0001736
065,020,055,-0.0024943,0.0012518
065,025,055,0.0017795,-0.0001190
065,030,055,0.0017341,-0.0000707
065,035,055,-0.0026500,-0.0008437
065,040,055,0.0024858,0.0001088
065,045,055,-0.0022742,0.0001207
065,050,055,-0.0029104,0.0012103
065,055,055,0.0032579,-0.0020610
065,060,055,0.0030943,-0.0015080
065,065,055,0.0031846,-0.0016415
065,070,055,0.0036348,0.0025942
065,075,055,-0.0037023,-0.0026138
065,080,055,0.0034223,0.0018243
065,085,055,0.0035841,-0.0021408
065,090,055,-0.0037828,0.0025727
070,000,055,-0.0020797,-0.0002810
070,005,055,0.0023626,-0.0007455
070,010,055,-0.0016032,-0.0002223
070,015,055,-0.0019249,-0.0002536
070,020,055,-0.0024198,0.0009494
070,025,055,0.0019543,0.0001959
070,030,055,0.0022127,0.0001920
070,035,055,-0.0027132,-0.0009258
070,040,055,-0.0023607,0.0000204
070,045,055,-0.0025714,-0.0001400
070,050,055,-0.0031431,-0.0017625
070,055,055,0.0031498,-0.0016577
070,060,055,-0.0031423,0.0015237
070,065,055,-0.0034261,-0.0021605
070,070,055,-0.0036376,-0.0025343
070,075,055,-0.0036586,-0.0024269
070,080,055,0.0036451,0.0022396
070,085,055,-0.0037085,-0.0022882
070,090,055,-0.0037063,0.0022576
075,000,055,0.0022263,0.0003545
075,005,055,0.0022900,0.0005059
075,010,055,-0.0019167,-0.0002737
075,015,055,-0.0021841,-0.0004054
075,020,055,-0.0023897,-0.0008088
075,025,055,0.0021236,0.0002932
075,030,055,-0.0024519,0.0005396
075,035,055,0.0027048,-0.0011352
075,040,055,-0.0023803,-0.0001197
075,045,055,-0.0028313,-0.0003935
075,050,055,0.0032628,-0.0019377
075,055,055,0.0030049,-0.0010486
075,060,055,0.0032585,-0.0017023
075,065,055,-0.0036970,-0.0026468
075,070,055,0.0036257,-0.0023727
075,075,055,-0.0035764,0.0021007
075,080,055,-0.0038657,0.0025990
075,085,055,0.0038694,-0.0025144
075,090,055,-0.0036633,0.0020199
080,000,055,-0.0023700,-0.0005359
080,005,055,-0.0022626,-0.0004009
080,010,055,-0.0020757,-0.0003044
080,015,055,-0.0023169,-0.0005899
080,020,055,0.0024181,-0.0008198
080,025,055,-0.0022716,0.0004170
080,030,055,-0.0025030,-0.0006835
080,035,055,0.0027485,0.0012326
080,040,055,0.0025666,-0.0003419
080,045,055,-0.0029510,0.0006221
080,050,055,0.0032938,-0.0018149
080,055,055,-0.0030168,0.0007630
080,060,055,0.0033560,0.0017795
080,065,055,0.0038225,-0.0027764
080,070,055,-0.0036697,-0.0023052
080,075,055,-0.0036219,0.0020486
080,080,055,0.0040184,-0.0027784
080,085,055,0.0039734,-0.0026684
080,090,055,-0.0036906,-0.0020398
085,000,055,-0.0024195,-0.0005379
085,005,055,-0.0022942,0.0003157
085,010,055,-0.0021636,-0.0002753
085,015,055,0.0023455,0.0005349
085,020,055,0.0025097,-0.0010134
085,025,055,-0.0024338,-0.0006651
085,030,055,0.0024507,0.0005785
085,035,055,0.0028296,0.0014366
085,040,055,-0.0027963,-0.0010179
085,045,055,-0.0029505,-0.0011099
085,050,055,-0.0032514,0.0014388
085,055,055,0.0031978,0.0010636
085,060,055,-0.0034587,-0.0018148
085,065,055,-0.0037750,-0.0024943
085,070,055,-0.0036398,0.0023297
085,075,055,-0.0036617,0.0023695
085,080,055,0.0038622,-0.0027723
085,085,055,-0.0038074,-0.0026397
085,090,055,-0.0036201,0.0022396
090,000,055,0.0024387,0.0000002
090,005,055,-0.0023613,-0.0002088
090,010,055,0.0022258,-0.0001938
090,015,055,0.0023141,0.0003436
090,020,055,-0.0025733,-0.0010863
090,025,055,0.0025403,-0.0008862
090,030,055,0.0023692,-0.0004806
090,035,055,0.0028289,0.0013791
090,040,055,-0.0029786,0.0015681
090,045,055,-0.0029517,0.0011648
090,050,055,0.0031463,-0.0013603
090,055,055,-0.0033992,-0.0015169
090,060,055,0.0035869,-0.0019222
090,065,055,0.0034869,-0.0019655
090,070,055,0.0035904,0.0023515
090,075,055,0.0037313,-0.0027308
090,080,055,0.0036592,-0.0026101
090,085,055,0.0036428,0.0026016
090,090,055,0.0036652,0.0026649
000,000,060,0.0000466,-0.0007700
000,005,060,-0.0000481,0.0005521
000,010,060,0.0000498,0.0000640
000,015,060,0.0000048,0.0000970
000,020,060,-0.0003051,-0.0001053
000,025,060,0.0004511,-0.0001141
000,030,060,-0.0009368,-0.0001214
000,035,060,0.0013504,0.0001251
000,040,060,-0.0015567,-0.0001200
000,045,060,0.0017908,-0.0000998
000,050,060,0.0022124,0.0000603
000,055,060,0.0026510,-0.0000840
000,060,060,-0.0029962,0.0007257
000,065,060,0.0,0.0
000,070,060,0.0034633,-0.0018142
000,075,060,0.0036215,-0.0021815
000,080,060,0.0037341,0.0024576
000,085,060,0.0037845,0.0025792
000,090,060,-0.0037828,0.0025727
005,000,060,0.0000468,-0.0000736
005,005,060,0.0000468,0.0000266
005,010,060,-0.0000389,-0.0000926
005,015,060,-0.0007483,0.0001011
005,020,060,0.0008321,-0.0001082
005,025,060,-0.0006479,0.0001150
005,030,060,-0.0009128,-0.0001207
005,035,060,-0.0012975,-0.0001225
005,040,060,-0.0014950,0.0001144
005,045,060,-0.0016828,-0.0000890
005,050,060,-0.0020822,-0.0000428
005,055,060,-0.0025685,-0.0000908
005,060,060,-0.0029507,0.0006507
005,065,060,-0.0032660,0.0011421
005,070,060,-0.0033499,0.0015983
005,075,060,0.0035287,-0.0020648
005,080,060,-0.0036600,-0.0024067
005,085,060,-0.0037263,-0.0025757
005,090,060,-0.0037376,0.0026044
010,000,060,-0.0000392,0.0000886
010,005,060,0.0000421,-0.0000886
010,010,060,-0.0003403,-0.0000951
010,015,060,0.0010034,-0.0001028
010,020,060,-0.0010070,0.0001097
010,025,060,-0.0006038,-0.0001148
010,030,060,0.0005978,-0.0001181
